csp,service,producing_op,op_kind,is_independent,root_op,chain_ops,chain_length,hop_distance,chain_ops_with_fields,python_call,http_path,produced_fields,fields_types,fields_operators,resource_type,resource_id_field,resource_id_param,rule_count,check_rule_yaml,is_active,updated_at
oci,blockchain,oci.blockchain.list_blockchain_platforms,read_list,Yes,oci.blockchain.list_blockchain_platforms,oci.blockchain.list_blockchain_platforms,1,0,oci.blockchain.list_blockchain_platforms[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],BlockchainClient().list_blockchain_platforms(compartment_id=compartment_id).data,/20160918/blockchainPlatforms,blockchain_platform.name|blockchain_platform.status|blockchain_platform.time_created|blockchain_platform.freeform_tags|blockchain_platform.defined_tags,blockchain_platform.name:string|blockchain_platform.status:string|blockchain_platform.time_created:string|blockchain_platform.freeform_tags:object|blockchain_platform.defined_tags:object,"blockchain_platform.name:contains, equals, in, not_equals|blockchain_platform.status:contains, equals, in, not_equals|blockchain_platform.time_created:contains, equals, exists, in, not_equals|blockchain_platform.freeform_tags:exists, not_empty|blockchain_platform.defined_tags:exists, not_empty",,,,0,,true,2026-04-17T12:08:14Z
oci,blockchain,oci.blockchain.list_osns,read_list,Yes,oci.blockchain.list_osns,oci.blockchain.list_osns,1,0,oci.blockchain.list_osns[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],BlockchainClient().list_osns(compartment_id=compartment_id).data,/20160918/osns,osn.name|osn.status|osn.time_created|osn.freeform_tags|osn.defined_tags,osn.name:string|osn.status:string|osn.time_created:string|osn.freeform_tags:object|osn.defined_tags:object,"osn.name:contains, equals, in, not_equals|osn.status:contains, equals, in, not_equals|osn.time_created:contains, equals, exists, in, not_equals|osn.freeform_tags:exists, not_empty|osn.defined_tags:exists, not_empty",,,,0,,true,2026-04-17T12:08:14Z
oci,blockchain,oci.blockchain.list_peers,read_list,Yes,oci.blockchain.list_peers,oci.blockchain.list_peers,1,0,oci.blockchain.list_peers[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],BlockchainClient().list_peers(compartment_id=compartment_id).data,/20160918/peers,peer.name|peer.status|peer.time_created|peer.freeform_tags|peer.defined_tags,peer.name:string|peer.status:string|peer.time_created:string|peer.freeform_tags:object|peer.defined_tags:object,"peer.name:contains, equals, in, not_equals|peer.status:contains, equals, in, not_equals|peer.time_created:contains, equals, exists, in, not_equals|peer.freeform_tags:exists, not_empty|peer.defined_tags:exists, not_empty",,,,0,,true,2026-04-17T12:08:14Z
oci,blockchain,oci.blockchain.list_work_request_errors,read_list,Yes,oci.blockchain.list_work_request_errors,oci.blockchain.list_work_request_errors,1,0,oci.blockchain.list_work_request_errors[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],BlockchainClient().list_work_request_errors(compartment_id=compartment_id).data,/20160918/workRequestErrors,work_request_error.name|work_request_error.status|work_request_error.time_created|work_request_error.freeform_tags|work_request_error.defined_tags,work_request_error.name:string|work_request_error.status:string|work_request_error.time_created:string|work_request_error.freeform_tags:object|work_request_error.defined_tags:object,"work_request_error.name:contains, equals, in, not_equals|work_request_error.status:contains, equals, in, not_equals|work_request_error.time_created:contains, equals, exists, in, not_equals|work_request_error.freeform_tags:exists, not_empty|work_request_error.defined_tags:exists, not_empty",,,,0,,true,2026-04-17T12:08:14Z
oci,blockchain,oci.blockchain.list_work_request_logs,read_list,Yes,oci.blockchain.list_work_request_logs,oci.blockchain.list_work_request_logs,1,0,oci.blockchain.list_work_request_logs[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],BlockchainClient().list_work_request_logs(compartment_id=compartment_id).data,/20160918/workRequestLogs,work_request_log.name|work_request_log.status|work_request_log.time_created|work_request_log.freeform_tags|work_request_log.defined_tags,work_request_log.name:string|work_request_log.status:string|work_request_log.time_created:string|work_request_log.freeform_tags:object|work_request_log.defined_tags:object,"work_request_log.name:contains, equals, in, not_equals|work_request_log.status:contains, equals, in, not_equals|work_request_log.time_created:contains, equals, exists, in, not_equals|work_request_log.freeform_tags:exists, not_empty|work_request_log.defined_tags:exists, not_empty",,,,0,,true,2026-04-17T12:08:14Z
oci,blockchain,oci.blockchain.list_work_requests,read_list,Yes,oci.blockchain.list_work_requests,oci.blockchain.list_work_requests,1,0,oci.blockchain.list_work_requests[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],BlockchainClient().list_work_requests(compartment_id=compartment_id).data,/20160918/workRequests,work_request.name|work_request.status|work_request.time_created|work_request.freeform_tags|work_request.defined_tags,work_request.name:string|work_request.status:string|work_request.time_created:string|work_request.freeform_tags:object|work_request.defined_tags:object,"work_request.name:contains, equals, in, not_equals|work_request.status:contains, equals, in, not_equals|work_request.time_created:contains, equals, exists, in, not_equals|work_request.freeform_tags:exists, not_empty|work_request.defined_tags:exists, not_empty",,,,0,,true,2026-04-17T12:08:14Z
oci,budget,oci.budget.get_alert_rule,read_get,No,oci.budget.list_alert_rules,oci.budget.list_alert_rules → oci.budget.get_alert_rule,2,1,oci.budget.list_alert_rules[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags] → oci.budget.get_alert_rule[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"BudgetClient().get_alert_rule(compartment_id=compartment_id, alert_rule_id=alert_rule_id).data",/20160918/alertRules/{AlertRuleId},alert_rule.name|alert_rule.status|alert_rule.time_created|alert_rule.freeform_tags|alert_rule.defined_tags,alert_rule.name:string|alert_rule.status:string|alert_rule.time_created:string|alert_rule.freeform_tags:object|alert_rule.defined_tags:object,"alert_rule.name:contains, equals, in, not_equals|alert_rule.status:contains, equals, in, not_equals|alert_rule.time_created:contains, equals, exists, in, not_equals|alert_rule.freeform_tags:exists, not_empty|alert_rule.defined_tags:exists, not_empty",,,,0,,true,2026-04-17T12:08:14Z
oci,budget,oci.budget.list_alert_rules,read_list,Yes,oci.budget.list_alert_rules,oci.budget.list_alert_rules,1,0,oci.budget.list_alert_rules[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],BudgetClient().list_alert_rules(compartment_id=compartment_id).data,/20160918/alertRules,ocid|compartment_id|alert_rul.name|alert_rul.status|alert_rul.time_created|alert_rul.freeform_tags|alert_rul.defined_tags,ocid:string|compartment_id:string|alert_rul.name:string|alert_rul.status:string|alert_rul.time_created:string|alert_rul.freeform_tags:object|alert_rul.defined_tags:object,"ocid:equals, exists, not_equals|compartment_id:equals, exists, not_equals|alert_rul.name:contains, equals, in, not_equals|alert_rul.status:contains, equals, in, not_equals|alert_rul.time_created:contains, equals, exists, in, not_equals|alert_rul.freeform_tags:exists, not_empty|alert_rul.defined_tags:exists, not_empty",,compartment_id,,0,,true,2026-04-17T12:08:14Z
oci,budget,oci.budget.list_budgets,read_list,Yes,oci.budget.list_budgets,oci.budget.list_budgets,1,0,oci.budget.list_budgets[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],BudgetClient().list_budgets(compartment_id=compartment_id).data,/20160918/budgets,budget.name|budget.status|budget.time_created|budget.freeform_tags|budget.defined_tags,budget.name:string|budget.status:string|budget.time_created:string|budget.freeform_tags:object|budget.defined_tags:object,"budget.name:contains, equals, in, not_equals|budget.status:contains, equals, in, not_equals|budget.time_created:contains, equals, exists, in, not_equals|budget.freeform_tags:exists, not_empty|budget.defined_tags:exists, not_empty",,,,0,,true,2026-04-17T12:08:14Z
oci,capacity_management,oci.capacity_management.list_internal_occm_demand_signal_catalog_resources,read_list,Yes,oci.capacity_management.list_internal_occm_demand_signal_catalog_resources,oci.capacity_management.list_internal_occm_demand_signal_catalog_resources,1,0,oci.capacity_management.list_internal_occm_demand_signal_catalog_resources[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],CapacityManagementClient().list_internal_occm_demand_signal_catalog_resources(compartment_id=compartment_id).data,/20160918/internalOccmDemandSignalCatalogResources,ocid|internal_occm_demand_signal_catalog_resourc.name|internal_occm_demand_signal_catalog_resourc.status|internal_occm_demand_signal_catalog_resourc.time_created|internal_occm_demand_signal_catalog_resourc.freeform_tags|internal_occm_demand_signal_catalog_resourc.defined_tags,ocid:string|internal_occm_demand_signal_catalog_resourc.name:string|internal_occm_demand_signal_catalog_resourc.status:string|internal_occm_demand_signal_catalog_resourc.time_created:string|internal_occm_demand_signal_catalog_resourc.freeform_tags:object|internal_occm_demand_signal_catalog_resourc.defined_tags:object,"ocid:equals, exists, not_equals|internal_occm_demand_signal_catalog_resourc.name:contains, equals, in, not_equals|internal_occm_demand_signal_catalog_resourc.status:contains, equals, in, not_equals|internal_occm_demand_signal_catalog_resourc.time_created:contains, equals, exists, in, not_equals|internal_occm_demand_signal_catalog_resourc.freeform_tags:exists, not_empty|internal_occm_demand_signal_catalog_resourc.defined_tags:exists, not_empty",,ocid,,0,,true,2026-04-17T12:08:14Z
oci,capacity_management,oci.capacity_management.list_internal_occm_demand_signal_catalogs,read_list,Yes,oci.capacity_management.list_internal_occm_demand_signal_catalogs,oci.capacity_management.list_internal_occm_demand_signal_catalogs,1,0,oci.capacity_management.list_internal_occm_demand_signal_catalogs[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],CapacityManagementClient().list_internal_occm_demand_signal_catalogs(compartment_id=compartment_id).data,/20160918/internalOccmDemandSignalCatalogs,compartment_id|internal_occm_demand_signal_catalog.name|internal_occm_demand_signal_catalog.status|internal_occm_demand_signal_catalog.time_created|internal_occm_demand_signal_catalog.freeform_tags|internal_occm_demand_signal_catalog.defined_tags,compartment_id:string|internal_occm_demand_signal_catalog.name:string|internal_occm_demand_signal_catalog.status:string|internal_occm_demand_signal_catalog.time_created:string|internal_occm_demand_signal_catalog.freeform_tags:object|internal_occm_demand_signal_catalog.defined_tags:object,"compartment_id:equals, exists, not_equals|internal_occm_demand_signal_catalog.name:contains, equals, in, not_equals|internal_occm_demand_signal_catalog.status:contains, equals, in, not_equals|internal_occm_demand_signal_catalog.time_created:contains, equals, exists, in, not_equals|internal_occm_demand_signal_catalog.freeform_tags:exists, not_empty|internal_occm_demand_signal_catalog.defined_tags:exists, not_empty",,compartment_id,,0,,true,2026-04-17T12:08:14Z
oci,capacity_management,oci.capacity_management.list_internal_occm_demand_signal_deliveries,read_list,Yes,oci.capacity_management.list_internal_occm_demand_signal_deliveries,oci.capacity_management.list_internal_occm_demand_signal_deliveries,1,0,oci.capacity_management.list_internal_occm_demand_signal_deliveries[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],CapacityManagementClient().list_internal_occm_demand_signal_deliveries(compartment_id=compartment_id).data,/20160918/internalOccmDemandSignalDeliveries,internal_occm_demand_signal_delivery.name|internal_occm_demand_signal_delivery.status|internal_occm_demand_signal_delivery.time_created|internal_occm_demand_signal_delivery.freeform_tags|internal_occm_demand_signal_delivery.defined_tags,internal_occm_demand_signal_delivery.name:string|internal_occm_demand_signal_delivery.status:string|internal_occm_demand_signal_delivery.time_created:string|internal_occm_demand_signal_delivery.freeform_tags:object|internal_occm_demand_signal_delivery.defined_tags:object,"internal_occm_demand_signal_delivery.name:contains, equals, in, not_equals|internal_occm_demand_signal_delivery.status:contains, equals, in, not_equals|internal_occm_demand_signal_delivery.time_created:contains, equals, exists, in, not_equals|internal_occm_demand_signal_delivery.freeform_tags:exists, not_empty|internal_occm_demand_signal_delivery.defined_tags:exists, not_empty",,,,0,,true,2026-04-17T12:08:14Z
oci,capacity_management,oci.capacity_management.list_internal_occm_demand_signal_items,read_list,Yes,oci.capacity_management.list_internal_occm_demand_signal_items,oci.capacity_management.list_internal_occm_demand_signal_items,1,0,oci.capacity_management.list_internal_occm_demand_signal_items[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],CapacityManagementClient().list_internal_occm_demand_signal_items(compartment_id=compartment_id).data,/20160918/internalOccmDemandSignalItems,internal_occm_demand_signal_item.name|internal_occm_demand_signal_item.status|internal_occm_demand_signal_item.time_created|internal_occm_demand_signal_item.freeform_tags|internal_occm_demand_signal_item.defined_tags,internal_occm_demand_signal_item.name:string|internal_occm_demand_signal_item.status:string|internal_occm_demand_signal_item.time_created:string|internal_occm_demand_signal_item.freeform_tags:object|internal_occm_demand_signal_item.defined_tags:object,"internal_occm_demand_signal_item.name:contains, equals, in, not_equals|internal_occm_demand_signal_item.status:contains, equals, in, not_equals|internal_occm_demand_signal_item.time_created:contains, equals, exists, in, not_equals|internal_occm_demand_signal_item.freeform_tags:exists, not_empty|internal_occm_demand_signal_item.defined_tags:exists, not_empty",,,,0,,true,2026-04-17T12:08:14Z
oci,capacity_management,oci.capacity_management.list_internal_occm_demand_signals,read_list,Yes,oci.capacity_management.list_internal_occm_demand_signals,oci.capacity_management.list_internal_occm_demand_signals,1,0,oci.capacity_management.list_internal_occm_demand_signals[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],CapacityManagementClient().list_internal_occm_demand_signals(compartment_id=compartment_id).data,/20160918/internalOccmDemandSignals,internal_occm_demand_signal.name|internal_occm_demand_signal.status|internal_occm_demand_signal.time_created|internal_occm_demand_signal.freeform_tags|internal_occm_demand_signal.defined_tags,internal_occm_demand_signal.name:string|internal_occm_demand_signal.status:string|internal_occm_demand_signal.time_created:string|internal_occm_demand_signal.freeform_tags:object|internal_occm_demand_signal.defined_tags:object,"internal_occm_demand_signal.name:contains, equals, in, not_equals|internal_occm_demand_signal.status:contains, equals, in, not_equals|internal_occm_demand_signal.time_created:contains, equals, exists, in, not_equals|internal_occm_demand_signal.freeform_tags:exists, not_empty|internal_occm_demand_signal.defined_tags:exists, not_empty",,,,0,,true,2026-04-17T12:08:14Z
oci,certificates,oci.certificates.get_ca_bundle,read_get,No,oci.certificates.get_ca_bundle,oci.certificates.get_ca_bundle,1,0,oci.certificates.get_ca_bundle[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"CertificatesClient().get_ca_bundle(compartment_id=compartment_id, ca_bundle_id=ca_bundle_id).data",/20160918/caBundles/{CaBundleId},ca_bundle.name|ca_bundle.status|ca_bundle.time_created|ca_bundle.freeform_tags|ca_bundle.defined_tags,ca_bundle.name:string|ca_bundle.status:string|ca_bundle.time_created:string|ca_bundle.freeform_tags:object|ca_bundle.defined_tags:object,"ca_bundle.name:contains, equals, in, not_equals|ca_bundle.status:contains, equals, in, not_equals|ca_bundle.time_created:contains, equals, exists, in, not_equals|ca_bundle.freeform_tags:exists, not_empty|ca_bundle.defined_tags:exists, not_empty",,,,0,,true,2026-04-17T12:08:14Z
oci,certificates,oci.certificates.get_certificate_authority_bundle,read_get,No,oci.certificates.get_certificate_authority_bundle,oci.certificates.get_certificate_authority_bundle,1,0,oci.certificates.get_certificate_authority_bundle[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"CertificatesClient().get_certificate_authority_bundle(compartment_id=compartment_id, certificate_authority_bundle_id=certificate_authority_bundle_id).data",/20160918/certificateAuthorityBundles/{CertificateAuthorityBundleId},certificate_authority_bundle.name|certificate_authority_bundle.status|certificate_authority_bundle.time_created|certificate_authority_bundle.freeform_tags|certificate_authority_bundle.defined_tags,certificate_authority_bundle.name:string|certificate_authority_bundle.status:string|certificate_authority_bundle.time_created:string|certificate_authority_bundle.freeform_tags:object|certificate_authority_bundle.defined_tags:object,"certificate_authority_bundle.name:contains, equals, in, not_equals|certificate_authority_bundle.status:contains, equals, in, not_equals|certificate_authority_bundle.time_created:contains, equals, exists, in, not_equals|certificate_authority_bundle.freeform_tags:exists, not_empty|certificate_authority_bundle.defined_tags:exists, not_empty",,,,0,,true,2026-04-17T12:08:14Z
oci,certificates,oci.certificates.get_certificate_bundle,read_get,No,oci.certificates.get_certificate_bundle,oci.certificates.get_certificate_bundle,1,0,oci.certificates.get_certificate_bundle[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"CertificatesClient().get_certificate_bundle(compartment_id=compartment_id, certificate_bundle_id=certificate_bundle_id).data",/20160918/certificateBundles/{CertificateBundleId},certificate_bundle.name|certificate_bundle.status|certificate_bundle.time_created|certificate_bundle.freeform_tags|certificate_bundle.defined_tags,certificate_bundle.name:string|certificate_bundle.status:string|certificate_bundle.time_created:string|certificate_bundle.freeform_tags:object|certificate_bundle.defined_tags:object,"certificate_bundle.name:contains, equals, in, not_equals|certificate_bundle.status:contains, equals, in, not_equals|certificate_bundle.time_created:contains, equals, exists, in, not_equals|certificate_bundle.freeform_tags:exists, not_empty|certificate_bundle.defined_tags:exists, not_empty",,,,0,,true,2026-04-17T12:08:14Z
oci,certificates,oci.certificates.list_ca_bundle_summarys,read_get,No,oci.certificates.list_ca_bundle_summarys,oci.certificates.list_ca_bundle_summarys,1,0,oci.certificates.list_ca_bundle_summarys[],CertificatesClient().list_ca_bundle_summarys(compartment_id=compartment_id).data,/20160918/caBundleSummarys,ca_bundle_summary.description|ca_bundle_summary.id|ca_bundle_summary.lifecycle_details|ca_bundle_summary.lifecycle_state,ca_bundle_summary.description:string|ca_bundle_summary.id:string|ca_bundle_summary.lifecycle_details:object|ca_bundle_summary.lifecycle_state:string,"ca_bundle_summary.description:contains, equals, in, not_equals|ca_bundle_summary.id:contains, equals, in, not_equals|ca_bundle_summary.lifecycle_details:contains, equals, in, not_equals|ca_bundle_summary.lifecycle_state:contains, equals, in, not_equals",,,,0,,true,2026-04-17T12:08:14Z
oci,certificates,oci.certificates.list_certificate_authorities,read_list,Yes,oci.certificates.list_certificate_authorities,oci.certificates.list_certificate_authorities,1,0,oci.certificates.list_certificate_authorities[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags|time_of_expiry|... +1],CertificatesClient().list_certificate_authorities(compartment_id=compartment_id).data,/20160918/certificateAuthorities,certificate_authority.name|certificate_authority.status|certificate_authority.time_created|certificate_authority.freeform_tags|certificate_authority.defined_tags|certificate_authority.time_of_expiry|certificate_authority.config_type|certificate.config_type,certificate_authority.name:string|certificate_authority.status:string|certificate_authority.time_created:string|certificate_authority.freeform_tags:object|certificate_authority.defined_tags:object|certificate_authority.time_of_expiry:string|certificate_authority.config_type:string|certificate.config_type:object,"certificate_authority.name:contains, equals, in, not_equals|certificate_authority.status:contains, equals, in, not_equals|certificate_authority.time_created:contains, equals, exists, in, not_equals|certificate_authority.freeform_tags:exists, not_empty|certificate_authority.defined_tags:exists, not_empty|certificate_authority.time_of_expiry:contains, equals, exists, in, not_equals|certificate_authority.config_type:contains, equals, in, not_equals|certificate.config_type:contains, equals, in, not_equals",,,,0,,true,2026-04-17T12:08:14Z
oci,certificates,oci.certificates.list_certificate_authority_bundle_versions,read_list,Yes,oci.certificates.list_certificate_authority_bundle_versions,oci.certificates.list_certificate_authority_bundle_versions,1,0,oci.certificates.list_certificate_authority_bundle_versions[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],CertificatesClient().list_certificate_authority_bundle_versions(compartment_id=compartment_id).data,/20160918/certificateAuthorityBundleVersions,ocid|certificate_authority_bundle_version.name|certificate_authority_bundle_version.status|certificate_authority_bundle_version.time_created|certificate_authority_bundle_version.freeform_tags|certificate_authority_bundle_version.defined_tags|certificate_authority.compartment_id,ocid:string|certificate_authority_bundle_version.name:string|certificate_authority_bundle_version.status:string|certificate_authority_bundle_version.time_created:string|certificate_authority_bundle_version.freeform_tags:object|certificate_authority_bundle_version.defined_tags:object|certificate_authority.compartment_id:string,"ocid:equals, exists, not_equals|certificate_authority_bundle_version.name:contains, equals, in, not_equals|certificate_authority_bundle_version.status:contains, equals, in, not_equals|certificate_authority_bundle_version.time_created:contains, equals, exists, in, not_equals|certificate_authority_bundle_version.freeform_tags:exists, not_empty|certificate_authority_bundle_version.defined_tags:exists, not_empty|certificate_authority.compartment_id:equals, exists, not_equals",,ocid,,0,,true,2026-04-17T12:08:14Z
oci,certificates,oci.certificates.list_certificate_authoritys,read_get,No,oci.certificates.list_certificate_authoritys,oci.certificates.list_certificate_authoritys,1,0,oci.certificates.list_certificate_authoritys[],CertificatesClient().list_certificate_authoritys(compartment_id=compartment_id).data,/20160918/certificateAuthoritys,certificate_authority.certificate_authority_rules|certificate_authority.certificate_revocation_list_details|certificate_authority.current_version|certificate_authority.description|certificate_authority.id|certificate_authority.issuer_certificate_authority_id|certificate_authority.kms_key_id|certificate_authority.lifecycle_details|certificate_authority.lifecycle_state|certificate_authority.signing_algorithm|certificate_authority.subject|certificate_authority.time_of_deletion,certificate_authority.certificate_authority_rules:object|certificate_authority.certificate_revocation_list_details:object|certificate_authority.current_version:string|certificate_authority.description:string|certificate_authority.id:string|certificate_authority.issuer_certificate_authority_id:string|certificate_authority.kms_key_id:string|certificate_authority.lifecycle_details:object|certificate_authority.lifecycle_state:string|certificate_authority.signing_algorithm:string|certificate_authority.subject:string|certificate_authority.time_of_deletion:string,"certificate_authority.certificate_authority_rules:contains, equals, in, not_equals|certificate_authority.certificate_revocation_list_details:contains, equals, in, not_equals|certificate_authority.current_version:contains, equals, in, not_equals|certificate_authority.description:contains, equals, in, not_equals|certificate_authority.id:contains, equals, in, not_equals|certificate_authority.issuer_certificate_authority_id:equals, exists, not_equals|certificate_authority.kms_key_id:equals, exists, not_equals|certificate_authority.lifecycle_details:contains, equals, in, not_equals|certificate_authority.lifecycle_state:contains, equals, in, not_equals|certificate_authority.signing_algorithm:contains, equals, in, not_equals|certificate_authority.subject:contains, equals, in, not_equals|certificate_authority.time_of_deletion:contains, equals, exists, in, not_equals",,,,0,,true,2026-04-17T12:08:14Z
oci,certificates,oci.certificates.list_certificate_bundle_versions,read_list,Yes,oci.certificates.list_certificate_bundle_versions,oci.certificates.list_certificate_bundle_versions,1,0,oci.certificates.list_certificate_bundle_versions[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],CertificatesClient().list_certificate_bundle_versions(compartment_id=compartment_id).data,/20160918/certificateBundleVersions,certificate_bundle_version.name|certificate_bundle_version.status|certificate_bundle_version.time_created|certificate_bundle_version.freeform_tags|certificate_bundle_version.defined_tags,certificate_bundle_version.name:string|certificate_bundle_version.status:string|certificate_bundle_version.time_created:string|certificate_bundle_version.freeform_tags:object|certificate_bundle_version.defined_tags:object,"certificate_bundle_version.name:contains, equals, in, not_equals|certificate_bundle_version.status:contains, equals, in, not_equals|certificate_bundle_version.time_created:contains, equals, exists, in, not_equals|certificate_bundle_version.freeform_tags:exists, not_empty|certificate_bundle_version.defined_tags:exists, not_empty",,,,0,,true,2026-04-17T12:08:14Z
oci,certificates,oci.certificates.list_certificates,read_list,Yes,oci.certificates.list_certificates,oci.certificates.list_certificates,1,0,oci.certificates.list_certificates[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags|time_of_expiry|... +1],CertificatesClient().list_certificates(compartment_id=compartment_id).data,/20160918/certificates,compartment_id|certificate.name|certificate.status|certificate.time_created|certificate.freeform_tags|certificate.defined_tags|certificate.time_of_expiry|certificate.issuer_ca_id|certificate.certificate_profile_type|certificate.certificate_revocation_list_details|certificate.certificate_rules|certificate.compartment_id|certificate.current_version|certificate.description|certificate.id|certificate.issuer_certificate_authority_id|certificate.key_algorithm|certificate.lifecycle_details|certificate.lifecycle_state|certificate.signature_algorithm|certificate.subject|certificate.time_of_deletion|ca_bundle_summary.compartment_id|ca_bundle_summary.defined_tags|ca_bundle_summary.freeform_tags|ca_bundle_summary.name|ca_bundle_summary.time_created,compartment_id:string|certificate.name:string|certificate.status:string|certificate.time_created:string|certificate.freeform_tags:object|certificate.defined_tags:object|certificate.time_of_expiry:string|certificate.issuer_ca_id:string|certificate.certificate_profile_type:string|certificate.certificate_revocation_list_details:object|certificate.certificate_rules:object|certificate.compartment_id:string|certificate.current_version:string|certificate.description:string|certificate.id:string|certificate.issuer_certificate_authority_id:string|certificate.key_algorithm:string|certificate.lifecycle_details:object|certificate.lifecycle_state:string|certificate.signature_algorithm:string|certificate.subject:string|certificate.time_of_deletion:string|ca_bundle_summary.compartment_id:string|ca_bundle_summary.defined_tags:object|ca_bundle_summary.freeform_tags:object|ca_bundle_summary.name:string|ca_bundle_summary.time_created:string,"compartment_id:equals, exists, not_equals|certificate.name:contains, equals, in, not_equals|certificate.status:contains, equals, in, not_equals|certificate.time_created:contains, equals, exists, in, not_equals|certificate.freeform_tags:exists, not_empty|certificate.defined_tags:exists, not_empty|certificate.time_of_expiry:contains, equals, exists, in, not_equals|certificate.issuer_ca_id:equals, exists, not_equals|certificate.certificate_profile_type:contains, equals, in, not_equals|certificate.certificate_revocation_list_details:contains, equals, in, not_equals|certificate.certificate_rules:contains, equals, in, not_equals|certificate.compartment_id:equals, exists, not_equals|certificate.current_version:contains, equals, in, not_equals|certificate.description:contains, equals, in, not_equals|certificate.id:contains, equals, in, not_equals|certificate.issuer_certificate_authority_id:equals, exists, not_equals|certificate.key_algorithm:contains, equals, in, not_equals|certificate.lifecycle_details:contains, equals, in, not_equals|certificate.lifecycle_state:contains, equals, in, not_equals|certificate.signature_algorithm:contains, equals, in, not_equals|certificate.subject:contains, equals, in, not_equals|certificate.time_of_deletion:contains, equals, exists, in, not_equals|ca_bundle_summary.compartment_id:equals, exists, not_equals|ca_bundle_summary.defined_tags:exists, not_empty|ca_bundle_summary.freeform_tags:exists, not_empty|ca_bundle_summary.name:contains, equals, in, not_equals|ca_bundle_summary.time_created:contains, equals, exists, in, not_equals",,compartment_id,,0,,true,2026-04-17T12:08:14Z
oci,certificates_management,oci.certificates_management.get_ca_bundle,read_get,No,oci.certificates_management.list_ca_bundles,oci.certificates_management.list_ca_bundles → oci.certificates_management.get_ca_bundle,2,1,oci.certificates_management.list_ca_bundles[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags] → oci.certificates_management.get_ca_bundle[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"CertificatesManagementClient().get_ca_bundle(compartment_id=compartment_id, ca_bundle_id=ca_bundle_id).data",/20160918/caBundles/{CaBundleId},ca_bundle.name|ca_bundle.status|ca_bundle.time_created|ca_bundle.freeform_tags|ca_bundle.defined_tags,ca_bundle.name:string|ca_bundle.status:string|ca_bundle.time_created:string|ca_bundle.freeform_tags:object|ca_bundle.defined_tags:object,"ca_bundle.name:contains, equals, in, not_equals|ca_bundle.status:contains, equals, in, not_equals|ca_bundle.time_created:contains, equals, exists, in, not_equals|ca_bundle.freeform_tags:exists, not_empty|ca_bundle.defined_tags:exists, not_empty",,,,0,,true,2026-04-17T12:08:14Z
oci,certificates_management,oci.certificates_management.get_certificate,read_get,No,oci.certificates_management.list_certificates,oci.certificates_management.list_certificates → oci.certificates_management.get_certificate,2,1,oci.certificates_management.list_certificates[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags] → oci.certificates_management.get_certificate[ocid|compartment_id|name|status|time_created|freeform_tags|defined_tags],"CertificatesManagementClient().get_certificate(compartment_id=compartment_id, certificate_id=certificate_id).data",/20160918/certificates/{CertificateId},certificate.name|certificate.status|certificate.time_created|certificate.freeform_tags|certificate.defined_tags,certificate.name:string|certificate.status:string|certificate.time_created:string|certificate.freeform_tags:object|certificate.defined_tags:object,"certificate.name:contains, equals, in, not_equals|certificate.status:contains, equals, in, not_equals|certificate.time_created:contains, equals, exists, in, not_equals|certificate.freeform_tags:exists, not_empty|certificate.defined_tags:exists, not_empty",,,,0,,true,2026-04-17T12:08:14Z
