Finding ID,Rule ID,Rule Version,Category,Title,Description,Severity,Confidence,Status,First Seen At,Last Seen At,Resource Type,Resource ID,Resource ARN,Region,Framework,Control ID
e5a5a0de-a3d0-576d-9a6e-78e5b39033cb,aws.eventbridge.eventbus.change_audit_logging_enabled,,,,,medium,high,open,2026-01-14T04:42:04.183870Z,2026-01-14T04:42:04.183870Z,eventbridge,,aws.eventbridge.eventbus.change_audit_logging_enabled#eu-west-1#eventbridge,eu-west-1,,
76f396dd-fb65-57b1-8797-7bd99b1eeeaa,aws.eventbridge.eventbus.message_encryption_in_transit_configured,,,,,medium,high,open,2026-01-14T04:42:04.183908Z,2026-01-14T04:42:04.183908Z,eventbridge,,aws.eventbridge.eventbus.message_encryption_in_transit_configured#eu-west-1#eventbridge,eu-west-1,,
2134ee6d-113a-5b48-ae70-3062493956c1,aws.eventbridge.rule.change_audit_logging_enabled,,,,,medium,high,open,2026-01-14T04:42:04.183942Z,2026-01-14T04:42:04.183942Z,eventbridge,,aws.eventbridge.rule.change_audit_logging_enabled#eu-west-1#eventbridge,eu-west-1,,
089759a2-5940-56e3-9750-3e2977d113b3,aws.eventbridge.rule.eventbridge_artifacts_private_and_encrypted,,,,,medium,high,open,2026-01-14T04:42:04.183980Z,2026-01-14T04:42:04.183980Z,eventbridge,,aws.eventbridge.rule.eventbridge_artifacts_private_and_encrypted#eu-west-1#eventbridge,eu-west-1,,
ae62d248-b68d-52fe-ab30-95dbc78928c5,aws.eventbridge.rule.eventbridge_logs_and_metrics_enabled,,,,,medium,high,open,2026-01-14T04:42:04.184014Z,2026-01-14T04:42:04.184014Z,eventbridge,,aws.eventbridge.rule.eventbridge_logs_and_metrics_enabled#eu-west-1#eventbridge,eu-west-1,,
ec5334fa-2006-5d91-b2e7-226f15a8088a,aws.eventbridge.rule.execution_roles_least_privilege,,,,,medium,high,open,2026-01-14T04:42:04.184051Z,2026-01-14T04:42:04.184051Z,eventbridge,,aws.eventbridge.rule.execution_roles_least_privilege#eu-west-1#eventbridge,eu-west-1,,
b63eaa5c-b07b-5840-9ae8-1b65fdca615b,aws.eventbridge.rule.kms_encryption_enabled,,,,,medium,high,open,2026-01-14T04:42:04.184083Z,2026-01-14T04:42:04.184083Z,eventbridge,,aws.eventbridge.rule.kms_encryption_enabled#eu-west-1#eventbridge,eu-west-1,,
896afafb-f39c-5a62-81e8-edea6d0bf9f8,aws.eventbridge.rule.policy_exists_for_critical_severity_configured,,,,,medium,high,open,2026-01-14T04:42:04.184116Z,2026-01-14T04:42:04.184116Z,eventbridge,,aws.eventbridge.rule.policy_exists_for_critical_severity_configured#eu-west-1#eventbridge,eu-west-1,,
539b1526-691c-55c0-9ef7-ae3892128a68,aws.eventbridge.eventbus.change_audit_logging_enabled,,,,,medium,high,open,2026-01-14T04:42:04.184156Z,2026-01-14T04:42:04.184156Z,eventbridge,,aws.eventbridge.eventbus.change_audit_logging_enabled#us-east-1#eventbridge,us-east-1,,
74ce3692-9308-539c-886f-0211282924e3,aws.eventbridge.eventbus.message_encryption_in_transit_configured,,,,,medium,high,open,2026-01-14T04:42:04.184199Z,2026-01-14T04:42:04.184199Z,eventbridge,,aws.eventbridge.eventbus.message_encryption_in_transit_configured#us-east-1#eventbridge,us-east-1,,
2ab11acf-d7bb-5b6e-a962-697a44c0a64b,aws.eventbridge.rule.change_audit_logging_enabled,,,,,medium,high,open,2026-01-14T04:42:04.184236Z,2026-01-14T04:42:04.184236Z,eventbridge,,aws.eventbridge.rule.change_audit_logging_enabled#us-east-1#eventbridge,us-east-1,,
5221a06d-09af-5c95-b612-53956f2bdc8b,aws.eventbridge.rule.eventbridge_artifacts_private_and_encrypted,,,,,medium,high,open,2026-01-14T04:42:04.184270Z,2026-01-14T04:42:04.184270Z,eventbridge,,aws.eventbridge.rule.eventbridge_artifacts_private_and_encrypted#us-east-1#eventbridge,us-east-1,,
d82388d0-95c2-5a7f-b265-4a648a427eb4,aws.eventbridge.rule.eventbridge_logs_and_metrics_enabled,,,,,medium,high,open,2026-01-14T04:42:04.184312Z,2026-01-14T04:42:04.184312Z,eventbridge,,aws.eventbridge.rule.eventbridge_logs_and_metrics_enabled#us-east-1#eventbridge,us-east-1,,
c367ba5c-5733-5cb2-91ed-64db2d074266,aws.eventbridge.rule.execution_roles_least_privilege,,,,,medium,high,open,2026-01-14T04:42:04.184352Z,2026-01-14T04:42:04.184352Z,eventbridge,,aws.eventbridge.rule.execution_roles_least_privilege#us-east-1#eventbridge,us-east-1,,
5459772c-9c78-59dd-b8f8-7874c6bbd089,aws.eventbridge.rule.kms_encryption_enabled,,,,,medium,high,open,2026-01-14T04:42:04.184386Z,2026-01-14T04:42:04.184386Z,eventbridge,,aws.eventbridge.rule.kms_encryption_enabled#us-east-1#eventbridge,us-east-1,,
c681c3a6-8593-534b-8c38-c4187e500520,aws.eventbridge.rule.policy_exists_for_critical_severity_configured,,,,,medium,high,open,2026-01-14T04:42:04.184419Z,2026-01-14T04:42:04.184419Z,eventbridge,,aws.eventbridge.rule.policy_exists_for_critical_severity_configured#us-east-1#eventbridge,us-east-1,,
2148708c-a13e-5634-b341-d3ccb2bf77e4,aws.eventbridge.eventbus.change_audit_logging_enabled,,,,,medium,high,open,2026-01-14T04:42:04.184458Z,2026-01-14T04:42:04.184458Z,eventbridge,,aws.eventbridge.eventbus.change_audit_logging_enabled#us-west-2#eventbridge,us-west-2,,
0a128b69-ebae-5c23-84ac-71aff198c2bd,aws.eventbridge.eventbus.message_encryption_in_transit_configured,,,,,medium,high,open,2026-01-14T04:42:04.184496Z,2026-01-14T04:42:04.184496Z,eventbridge,,aws.eventbridge.eventbus.message_encryption_in_transit_configured#us-west-2#eventbridge,us-west-2,,
52ada6c3-a53c-5e4a-84c7-cfd44b019189,aws.eventbridge.rule.change_audit_logging_enabled,,,,,medium,high,open,2026-01-14T04:42:04.184530Z,2026-01-14T04:42:04.184530Z,eventbridge,,aws.eventbridge.rule.change_audit_logging_enabled#us-west-2#eventbridge,us-west-2,,
423f3812-94a9-5300-8995-7ec8251b8363,aws.eventbridge.rule.eventbridge_artifacts_private_and_encrypted,,,,,medium,high,open,2026-01-14T04:42:04.184563Z,2026-01-14T04:42:04.184563Z,eventbridge,,aws.eventbridge.rule.eventbridge_artifacts_private_and_encrypted#us-west-2#eventbridge,us-west-2,,
a314a3c6-6853-563e-a27f-74b98de8b27a,aws.eventbridge.rule.eventbridge_logs_and_metrics_enabled,,,,,medium,high,open,2026-01-14T04:42:04.184600Z,2026-01-14T04:42:04.184600Z,eventbridge,,aws.eventbridge.rule.eventbridge_logs_and_metrics_enabled#us-west-2#eventbridge,us-west-2,,
e6f94afe-c120-54c8-8e75-c768e42926be,aws.eventbridge.rule.execution_roles_least_privilege,,,,,medium,high,open,2026-01-14T04:42:04.184633Z,2026-01-14T04:42:04.184633Z,eventbridge,,aws.eventbridge.rule.execution_roles_least_privilege#us-west-2#eventbridge,us-west-2,,
205375c0-cfc8-5c8a-8f01-1c22db5cccdb,aws.eventbridge.rule.kms_encryption_enabled,,,,,medium,high,open,2026-01-14T04:42:04.184665Z,2026-01-14T04:42:04.184665Z,eventbridge,,aws.eventbridge.rule.kms_encryption_enabled#us-west-2#eventbridge,us-west-2,,
a061aa8b-dc8f-5527-a77f-56284c0e1ad4,aws.eventbridge.rule.policy_exists_for_critical_severity_configured,,,,,medium,high,open,2026-01-14T04:42:04.184711Z,2026-01-14T04:42:04.184711Z,eventbridge,,aws.eventbridge.rule.policy_exists_for_critical_severity_configured#us-west-2#eventbridge,us-west-2,,
10a98063-7c24-517c-aab9-21425f235ae7,aws.guardduty.resource.security_center_enabled,,,,,medium,high,open,2026-01-14T04:42:04.184751Z,2026-01-14T04:42:04.184751Z,guardduty,,aws.guardduty.resource.security_center_enabled#us-east-1#guardduty,us-east-1,,
b809c496-8567-558a-a36b-08af9e0e1c63,aws.guardduty.resource.guardduty_vulnerability_assessment_enabled,,,,,medium,high,open,2026-01-14T04:42:04.184788Z,2026-01-14T04:42:04.184788Z,guardduty,,aws.guardduty.resource.guardduty_vulnerability_assessment_enabled#us-east-1#guardduty,us-east-1,,
7a664d6f-3f1c-5f28-8f34-87a6167bf3c6,aws.guardduty.finding.guardduty_finding_export_destinations_private_configured,,,,,medium,high,open,2026-01-14T04:42:04.184862Z,2026-01-14T04:42:04.184862Z,guardduty,,aws.guardduty.finding.guardduty_finding_export_destinations_private_configured#us-east-1#guardduty,us-east-1,,
47931e60-3093-561d-a74d-6b76a073b7c7,aws.guardduty.detector.guardduty_detector_s_enabled,,,,,medium,high,open,2026-01-14T04:42:04.184899Z,2026-01-14T04:42:04.184899Z,guardduty,,aws.guardduty.detector.guardduty_detector_s_enabled#us-east-1#guardduty,us-east-1,,
4a5e4c0a-3be2-53fa-b1b9-fb2bc4836f7b,aws.guardduty.resource.eks_audit_log_enabled,,,,,medium,high,open,2026-01-14T04:42:04.184936Z,2026-01-14T04:42:04.184936Z,guardduty,,aws.guardduty.resource.eks_audit_log_enabled#us-east-1#guardduty,us-east-1,,
968a6b76-abfc-5c30-8d21-e5ddd8cb2fe5,aws.guardduty.detector.finding_detector_finding_export_encrypted_destination,,,,,medium,high,open,2026-01-14T04:42:04.184969Z,2026-01-14T04:42:04.184969Z,guardduty,,aws.guardduty.detector.finding_detector_finding_export_encrypted_destination#us-east-1#guardduty,us-east-1,,
262366b1-b8c0-5315-a2c7-715069c55738,aws.guardduty.detector.guardduty_detector_destinations_encrypted,,,,,medium,high,open,2026-01-14T04:42:04.185003Z,2026-01-14T04:42:04.185003Z,guardduty,,aws.guardduty.detector.guardduty_detector_destinations_encrypted#us-east-1#guardduty,us-east-1,,
d5436c0a-2cd1-5208-a292-fefc52494240,aws.guardduty.finding.alert_destinations_configured,,,,,medium,high,open,2026-01-14T04:42:04.185036Z,2026-01-14T04:42:04.185036Z,guardduty,,aws.guardduty.finding.alert_destinations_configured#us-east-1#guardduty,us-east-1,,
ac46abc3-6e81-5970-b52c-a4505f8839c5,aws.guardduty.custom_identifier.guardduty_source_trusted_configured,,,,,medium,high,open,2026-01-14T04:42:04.185077Z,2026-01-14T04:42:04.185077Z,guardduty,,aws.guardduty.custom_identifier.guardduty_source_trusted_configured#us-east-1#guardduty,us-east-1,,
67ca0428-e318-587b-ad7e-b2073b4acde5,aws.guardduty.resource.security_center_enabled,,,,,medium,high,open,2026-01-14T04:42:04.185119Z,2026-01-14T04:42:04.185119Z,guardduty,,aws.guardduty.resource.security_center_enabled#us-west-2#guardduty,us-west-2,,
c9b1a804-ce5b-5487-b0e8-2bdd71bbca9b,aws.guardduty.resource.guardduty_vulnerability_assessment_enabled,,,,,medium,high,open,2026-01-14T04:42:04.185155Z,2026-01-14T04:42:04.185155Z,guardduty,,aws.guardduty.resource.guardduty_vulnerability_assessment_enabled#us-west-2#guardduty,us-west-2,,
a7553675-cf69-5ed2-9d80-4ec006518faa,aws.guardduty.finding.guardduty_finding_export_destinations_private_configured,,,,,medium,high,open,2026-01-14T04:42:04.185194Z,2026-01-14T04:42:04.185194Z,guardduty,,aws.guardduty.finding.guardduty_finding_export_destinations_private_configured#us-west-2#guardduty,us-west-2,,
928be4ec-b6b9-5f47-bdbf-71407ba94227,aws.guardduty.detector.guardduty_detector_s_enabled,,,,,medium,high,open,2026-01-14T04:42:04.185233Z,2026-01-14T04:42:04.185233Z,guardduty,,aws.guardduty.detector.guardduty_detector_s_enabled#us-west-2#guardduty,us-west-2,,
797c4ee6-e67d-595f-972f-b593b091b4d3,aws.guardduty.resource.eks_audit_log_enabled,,,,,medium,high,open,2026-01-14T04:42:04.185271Z,2026-01-14T04:42:04.185271Z,guardduty,,aws.guardduty.resource.eks_audit_log_enabled#us-west-2#guardduty,us-west-2,,
07db59dc-9f75-53f1-b937-99cd6a09269e,aws.guardduty.detector.finding_detector_finding_export_encrypted_destination,,,,,medium,high,open,2026-01-14T04:42:04.185304Z,2026-01-14T04:42:04.185304Z,guardduty,,aws.guardduty.detector.finding_detector_finding_export_encrypted_destination#us-west-2#guardduty,us-west-2,,
cc164b3a-b1cf-5c32-8b1d-e469912eab03,aws.guardduty.detector.guardduty_detector_destinations_encrypted,,,,,medium,high,open,2026-01-14T04:42:04.185342Z,2026-01-14T04:42:04.185342Z,guardduty,,aws.guardduty.detector.guardduty_detector_destinations_encrypted#us-west-2#guardduty,us-west-2,,
c25b3617-1a9b-59bd-a596-0e7b5134a0e2,aws.guardduty.finding.alert_destinations_configured,,,,,medium,high,open,2026-01-14T04:42:04.185381Z,2026-01-14T04:42:04.185381Z,guardduty,,aws.guardduty.finding.alert_destinations_configured#us-west-2#guardduty,us-west-2,,
e38b724a-0399-5507-84b7-355b70e2466b,aws.guardduty.custom_identifier.guardduty_source_trusted_configured,,,,,medium,high,open,2026-01-14T04:42:04.185414Z,2026-01-14T04:42:04.185414Z,guardduty,,aws.guardduty.custom_identifier.guardduty_source_trusted_configured#us-west-2#guardduty,us-west-2,,
883037fd-a655-56b3-a52e-db4ebdb17db7,aws.glacier.policy.public_access_configured,,,,,medium,high,open,2026-01-14T04:42:04.185448Z,2026-01-14T04:42:04.185448Z,glacier,,aws.glacier.policy.public_access_configured#eu-west-1#glacier,eu-west-1,,
08c43474-b4f4-5308-9604-d5329b560604,aws.glacier.vault.backup_enforced_on_sensitive_datasets_configured,,,,,medium,high,open,2026-01-14T04:42:04.185488Z,2026-01-14T04:42:04.185488Z,glacier,,aws.glacier.vault.backup_enforced_on_sensitive_datasets_configured#eu-west-1#glacier,eu-west-1,,
963b1584-cd00-5961-a928-b4b2df1e53e2,aws.glacier.vault.backup_policies_configured,,,,,medium,high,open,2026-01-14T04:42:04.185526Z,2026-01-14T04:42:04.185526Z,glacier,,aws.glacier.vault.backup_policies_configured#eu-west-1#glacier,eu-west-1,,
eb2de904-9e6a-5ea1-b896-6bd626157afa,aws.glacier.vault.backup_storage_immutability_enabled,,,,,medium,high,open,2026-01-14T04:42:04.185563Z,2026-01-14T04:42:04.185563Z,glacier,,aws.glacier.vault.backup_storage_immutability_enabled#eu-west-1#glacier,eu-west-1,,
92c34f69-605c-5e24-ba53-f52bf7349cba,aws.glacier.vault.certificate_expiration_rules_configured,,,,,medium,high,open,2026-01-14T04:42:04.185596Z,2026-01-14T04:42:04.185596Z,glacier,,aws.glacier.vault.certificate_expiration_rules_configured#eu-west-1#glacier,eu-west-1,,
0b45555e-32eb-5e9e-8aec-af8555b384db,aws.glacier.vault.cmk_cmek_key_configured,,,,,medium,high,open,2026-01-14T04:42:04.185633Z,2026-01-14T04:42:04.185633Z,glacier,,aws.glacier.vault.cmk_cmek_key_configured#eu-west-1#glacier,eu-west-1,,
cb989c09-3439-55f3-8993-2e65230f8a58,aws.glacier.vault.encryption_at_rest_enabled,,,,,medium,high,open,2026-01-14T04:42:04.185668Z,2026-01-14T04:42:04.185668Z,glacier,,aws.glacier.vault.encryption_at_rest_enabled#eu-west-1#glacier,eu-west-1,,
65488eb4-e6b2-50bd-ba4f-0cb004eb2d9b,aws.glacier.vault.encryption_in_transit_tls_min_1_2_configured,,,,,medium,high,open,2026-01-14T04:42:04.185701Z,2026-01-14T04:42:04.185701Z,glacier,,aws.glacier.vault.encryption_in_transit_tls_min_1_2_configured#eu-west-1#glacier,eu-west-1,,
610912a4-803d-5d72-9cae-e42e10cc4c5b,aws.glacier.vault.immutable_retention_locked_where_required,,,,,medium,high,open,2026-01-14T04:42:04.185738Z,2026-01-14T04:42:04.185738Z,glacier,,aws.glacier.vault.immutable_retention_locked_where_required#eu-west-1#glacier,eu-west-1,,
b40e5ecf-6823-55a1-a06c-deb1c5299503,aws.glacier.vault.key_policy_least_privilege,,,,,medium,high,open,2026-01-14T04:42:04.185781Z,2026-01-14T04:42:04.185781Z,glacier,,aws.glacier.vault.key_policy_least_privilege#eu-west-1#glacier,eu-west-1,,
b99ff6a9-f521-56f8-b23a-1d7156e03255,aws.glacier.vault.key_rotation_enabled,,,,,medium,high,open,2026-01-14T04:42:04.185815Z,2026-01-14T04:42:04.185815Z,glacier,,aws.glacier.vault.key_rotation_enabled#eu-west-1#glacier,eu-west-1,,
d7c83b0a-b20a-5462-9811-ef5c162365f0,aws.glacier.vault.protected_from_public_override_configured,,,,,medium,high,open,2026-01-14T04:42:04.185853Z,2026-01-14T04:42:04.185853Z,glacier,,aws.glacier.vault.protected_from_public_override_configured#eu-west-1#glacier,eu-west-1,,
3dcf749b-42cb-513f-9b62-9862e1039ca4,aws.glacier.vault.versioning_enabled_if_supported,,,,,medium,high,open,2026-01-14T04:42:04.185886Z,2026-01-14T04:42:04.185886Z,glacier,,aws.glacier.vault.versioning_enabled_if_supported#eu-west-1#glacier,eu-west-1,,
c1b135d4-f514-5634-aa87-7ca5f1454da4,aws.glacier.policy.public_access_configured,,,,,medium,high,open,2026-01-14T04:42:04.185935Z,2026-01-14T04:42:04.185935Z,glacier,,aws.glacier.policy.public_access_configured#us-west-2#glacier,us-west-2,,
8733d51c-9d3c-5bb9-aa58-3b8931eb6302,aws.glacier.vault.backup_enforced_on_sensitive_datasets_configured,,,,,medium,high,open,2026-01-14T04:42:04.185970Z,2026-01-14T04:42:04.185970Z,glacier,,aws.glacier.vault.backup_enforced_on_sensitive_datasets_configured#us-west-2#glacier,us-west-2,,
bf424f8c-e2dd-5b25-93a0-9580e16b9191,aws.glacier.vault.backup_policies_configured,,,,,medium,high,open,2026-01-14T04:42:04.186005Z,2026-01-14T04:42:04.186005Z,glacier,,aws.glacier.vault.backup_policies_configured#us-west-2#glacier,us-west-2,,
9295a916-974d-5d68-8d6d-506823a6228b,aws.glacier.vault.backup_storage_immutability_enabled,,,,,medium,high,open,2026-01-14T04:42:04.186039Z,2026-01-14T04:42:04.186039Z,glacier,,aws.glacier.vault.backup_storage_immutability_enabled#us-west-2#glacier,us-west-2,,
e96aab1c-0cbd-59ad-98a9-bb837e8a00b4,aws.glacier.vault.certificate_expiration_rules_configured,,,,,medium,high,open,2026-01-14T04:42:04.186114Z,2026-01-14T04:42:04.186114Z,glacier,,aws.glacier.vault.certificate_expiration_rules_configured#us-west-2#glacier,us-west-2,,
c8f19e11-d1d0-5a58-ba33-f748ede221b2,aws.glacier.vault.cmk_cmek_key_configured,,,,,medium,high,open,2026-01-14T04:42:04.186149Z,2026-01-14T04:42:04.186149Z,glacier,,aws.glacier.vault.cmk_cmek_key_configured#us-west-2#glacier,us-west-2,,
b0642236-58f0-54ff-b5b4-334143502dd9,aws.glacier.vault.encryption_at_rest_enabled,,,,,medium,high,open,2026-01-14T04:42:04.186182Z,2026-01-14T04:42:04.186182Z,glacier,,aws.glacier.vault.encryption_at_rest_enabled#us-west-2#glacier,us-west-2,,
3630700b-aacb-5910-947a-987780dc87e7,aws.glacier.vault.encryption_in_transit_tls_min_1_2_configured,,,,,medium,high,open,2026-01-14T04:42:04.186218Z,2026-01-14T04:42:04.186218Z,glacier,,aws.glacier.vault.encryption_in_transit_tls_min_1_2_configured#us-west-2#glacier,us-west-2,,
6e4b7f6b-904b-52c9-b624-fcf044e4040d,aws.glacier.vault.immutable_retention_locked_where_required,,,,,medium,high,open,2026-01-14T04:42:04.186257Z,2026-01-14T04:42:04.186257Z,glacier,,aws.glacier.vault.immutable_retention_locked_where_required#us-west-2#glacier,us-west-2,,
c0072a71-cf12-566c-8e77-6fd93a76f254,aws.glacier.vault.key_policy_least_privilege,,,,,medium,high,open,2026-01-14T04:42:04.186293Z,2026-01-14T04:42:04.186293Z,glacier,,aws.glacier.vault.key_policy_least_privilege#us-west-2#glacier,us-west-2,,
27c708e2-6931-5dd4-89b0-822e3325aca0,aws.glacier.vault.key_rotation_enabled,,,,,medium,high,open,2026-01-14T04:42:04.186326Z,2026-01-14T04:42:04.186326Z,glacier,,aws.glacier.vault.key_rotation_enabled#us-west-2#glacier,us-west-2,,
e7b1de44-03d0-582a-a619-6e586f7a6d4b,aws.glacier.vault.protected_from_public_override_configured,,,,,medium,high,open,2026-01-14T04:42:04.186358Z,2026-01-14T04:42:04.186358Z,glacier,,aws.glacier.vault.protected_from_public_override_configured#us-west-2#glacier,us-west-2,,
0fd5e82f-88d5-52d5-9f12-4cdc9fc367e1,aws.glacier.vault.versioning_enabled_if_supported,,,,,medium,high,open,2026-01-14T04:42:04.186395Z,2026-01-14T04:42:04.186395Z,glacier,,aws.glacier.vault.versioning_enabled_if_supported#us-west-2#glacier,us-west-2,,
98da3b6d-40d4-53d4-b0e5-5487748bfa4e,aws.guardduty.resource.security_center_enabled,,,,,medium,high,open,2026-01-14T04:42:04.186429Z,2026-01-14T04:42:04.186429Z,guardduty,,aws.guardduty.resource.security_center_enabled#eu-west-1#guardduty,eu-west-1,,
e406bc29-9a62-52b9-a5c8-a381ffaea91c,aws.guardduty.resource.guardduty_vulnerability_assessment_enabled,,,,,medium,high,open,2026-01-14T04:42:04.186461Z,2026-01-14T04:42:04.186461Z,guardduty,,aws.guardduty.resource.guardduty_vulnerability_assessment_enabled#eu-west-1#guardduty,eu-west-1,,
0af4f946-d9dc-53aa-842b-a8adcaf7ec82,aws.guardduty.finding.guardduty_finding_export_destinations_private_configured,,,,,medium,high,open,2026-01-14T04:42:04.186494Z,2026-01-14T04:42:04.186494Z,guardduty,,aws.guardduty.finding.guardduty_finding_export_destinations_private_configured#eu-west-1#guardduty,eu-west-1,,
22e8567e-339d-5758-9c6b-103c11873201,aws.guardduty.detector.guardduty_detector_s_enabled,,,,,medium,high,open,2026-01-14T04:42:04.186538Z,2026-01-14T04:42:04.186538Z,guardduty,,aws.guardduty.detector.guardduty_detector_s_enabled#eu-west-1#guardduty,eu-west-1,,
92608bf3-536d-53b8-bccf-f9f37d0cd4fd,aws.guardduty.resource.eks_audit_log_enabled,,,,,medium,high,open,2026-01-14T04:42:04.186571Z,2026-01-14T04:42:04.186571Z,guardduty,,aws.guardduty.resource.eks_audit_log_enabled#eu-west-1#guardduty,eu-west-1,,
d3ddac89-a992-58bd-ace9-aa5d230e6c2b,aws.guardduty.detector.finding_detector_finding_export_encrypted_destination,,,,,medium,high,open,2026-01-14T04:42:04.186608Z,2026-01-14T04:42:04.186608Z,guardduty,,aws.guardduty.detector.finding_detector_finding_export_encrypted_destination#eu-west-1#guardduty,eu-west-1,,
4500a730-36c7-5c54-ba8f-91b1d10a959b,aws.guardduty.detector.guardduty_detector_destinations_encrypted,,,,,medium,high,open,2026-01-14T04:42:04.186645Z,2026-01-14T04:42:04.186645Z,guardduty,,aws.guardduty.detector.guardduty_detector_destinations_encrypted#eu-west-1#guardduty,eu-west-1,,
6c201682-23f9-5b2c-b882-232bcb8753a3,aws.guardduty.finding.alert_destinations_configured,,,,,medium,high,open,2026-01-14T04:42:04.186678Z,2026-01-14T04:42:04.186678Z,guardduty,,aws.guardduty.finding.alert_destinations_configured#eu-west-1#guardduty,eu-west-1,,
58bc035e-ed99-5099-96ec-f8a53e642829,aws.guardduty.custom_identifier.guardduty_source_trusted_configured,,,,,medium,high,open,2026-01-14T04:42:04.186714Z,2026-01-14T04:42:04.186714Z,guardduty,,aws.guardduty.custom_identifier.guardduty_source_trusted_configured#eu-west-1#guardduty,eu-west-1,,
aa46ccb7-a47d-5cde-b2c9-aed219d7e2b6,aws.identitycenter.permissionset.max_session_duration_configured,,,,,medium,high,open,2026-01-14T04:42:04.186751Z,2026-01-14T04:42:04.186751Z,identitycenter,,aws.identitycenter.permissionset.max_session_duration_configured#global#identitycenter,global,,
b28c78dc-ca77-5910-84da-db21f51d2e7e,aws.identitycenter.permissionset.session_duration_reasonable_if_applicable_configured,,,,,medium,high,open,2026-01-14T04:42:04.186789Z,2026-01-14T04:42:04.186789Z,identitycenter,,aws.identitycenter.permissionset.session_duration_reasonable_if_applicable_configured#global#identitycenter,global,,
8753e261-1785-5c86-acbd-2ef1784e7bf0,aws.identitycenter.permissionset.identitycenter_trust_external_id_or_audience_required,,,,,medium,high,open,2026-01-14T04:42:04.186822Z,2026-01-14T04:42:04.186822Z,identitycenter,,aws.identitycenter.permissionset.identitycenter_trust_external_id_or_audience_required#global#identitycenter,global,,
3b7acda5-06de-5a87-b5e2-4692a961278a,aws.glue.catalog.log_catalog_store_encrypted,,,,,medium,high,open,2026-01-14T04:42:04.186860Z,2026-01-14T04:42:04.186860Z,glue,,aws.glue.catalog.log_catalog_store_encrypted#us-east-1#glue,us-east-1,,
8fec8e71-34b0-5f25-ae60-04fdea4cb615,aws.glue.catalog.metadata_encryption_enabled,,,,,medium,high,open,2026-01-14T04:42:04.186893Z,2026-01-14T04:42:04.186893Z,glue,,aws.glue.catalog.metadata_encryption_enabled#us-east-1#glue,us-east-1,,
51b3b00b-81cb-5a75-81c0-c392e6c5edff,aws.glue.catalog.rbac_least_privilege,,,,,medium,high,open,2026-01-14T04:42:04.186930Z,2026-01-14T04:42:04.186930Z,glue,,aws.glue.catalog.rbac_least_privilege#us-east-1#glue,us-east-1,,
a9dacbd0-12df-5fe6-973a-2349d26f6e5a,aws.glue.catalog.update_rbac_least_privilege,,,,,medium,high,open,2026-01-14T04:42:04.186969Z,2026-01-14T04:42:04.186969Z,glue,,aws.glue.catalog.update_rbac_least_privilege#us-east-1#glue,us-east-1,,
5adf9d2d-29d8-51a0-bac7-d662aff592ed,aws.glue.classifier.definition_version_pinned_configured,,,,,medium,high,open,2026-01-14T04:42:04.187033Z,2026-01-14T04:42:04.187033Z,glue,,aws.glue.classifier.definition_version_pinned_configured#us-east-1#glue,us-east-1,,
a405335e-3b01-503d-998d-8392ebb0a06a,aws.glue.classifier.rbac_least_privilege,,,,,medium,high,open,2026-01-14T04:42:04.187116Z,2026-01-14T04:42:04.187116Z,glue,,aws.glue.classifier.rbac_least_privilege#us-east-1#glue,us-east-1,,
358f4561-dea0-5d88-9047-2695c216cd41,aws.glue.classifier.source_trusted_configured,,,,,medium,high,open,2026-01-14T04:42:04.187173Z,2026-01-14T04:42:04.187173Z,glue,,aws.glue.classifier.source_trusted_configured#us-east-1#glue,us-east-1,,
8fa20143-0397-5b6f-bb76-9b9b70b1167a,aws.glue.connection.credentials_in_secrets_manager_configured,,,,,medium,high,open,2026-01-14T04:42:04.187217Z,2026-01-14T04:42:04.187217Z,glue,,aws.glue.connection.credentials_in_secrets_manager_configured#us-east-1#glue,us-east-1,,
89cfaa0b-26c8-57da-9a3a-b80c9e285ae1,aws.glue.connection.private_networking_enforced,,,,,medium,high,open,2026-01-14T04:42:04.187261Z,2026-01-14T04:42:04.187261Z,glue,,aws.glue.connection.private_networking_enforced#us-east-1#glue,us-east-1,,
df2c90b6-a270-5864-961b-06820663e02c,aws.glue.connection.role_least_privilege,,,,,medium,high,open,2026-01-14T04:42:04.187306Z,2026-01-14T04:42:04.187306Z,glue,,aws.glue.connection.role_least_privilege#us-east-1#glue,us-east-1,,
bb7384e3-17bd-55d7-92f7-8918b9ccfe01,aws.glue.connection.tls_required,,,,,medium,high,open,2026-01-14T04:42:04.187351Z,2026-01-14T04:42:04.187351Z,glue,,aws.glue.connection.tls_required#us-east-1#glue,us-east-1,,
046054bf-48b9-5f8d-92c9-d0f6bb8c4720,aws.glue.crawler.logging_enabled,,,,,medium,high,open,2026-01-14T04:42:04.187386Z,2026-01-14T04:42:04.187386Z,glue,,aws.glue.crawler.logging_enabled#us-east-1#glue,us-east-1,,
7cf734c7-6beb-5375-8a65-d396dd6dd7c7,aws.glue.crawler.network_private_only_configured,,,,,medium,high,open,2026-01-14T04:42:04.187540Z,2026-01-14T04:42:04.187540Z,glue,,aws.glue.crawler.network_private_only_configured#us-east-1#glue,us-east-1,,
