file,rule_id,action,old_for_each,new_for_each,missing_vars_covered,status_was
catalog/rule/azure_rule_check/managementgroups/managementgroups.checks.yaml,azure.management.groups_group.governance_org_block_leave_org_by_policy,UPDATED,azure.management.list,azure.managementgroups.managementgroups.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/managementgroups/managementgroups.checks.yaml,azure.management.groups_group.governance_org_restrict_region_usage_by_policy_where_required,UPDATED,azure.management.list,azure.managementgroups.managementgroups.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/managementgroups/managementgroups.checks.yaml,azure.management.groups_group.governance_org_scps_enabled,UPDATED,azure.management.list,azure.managementgroups.managementgroups.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/managementgroups/managementgroups.checks.yaml,azure.managementgroup.subscription.part_of_management_group,UPDATED,azure.managementgroup.list,azure.managementgroups.managementgroups.list,0/1,CSV_GAP
catalog/rule/azure_rule_check/mariadb/mariadb.checks.yaml,azure.mariadb.server.geo_redundant_backup,UPDATED,azure.mariadb.list,azure.mariadb.servers.servers_list,0/1,CSV_GAP
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.billing.savings_plan.cost_admins_mfa_required,UPDATED,azure.billing.list_by_resource_group,azure.billing.billingaccounts.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.billing.reservation.cost_admins_mfa_required,UPDATED,azure.billing.list_by_resource_group,azure.billing.billingaccounts.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.billing.savings_plan.cost_approval_workflow_required,UPDATED,azure.billing.list_by_resource_group,azure.billing.billingaccounts.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.billing.reservation.cost_purchase_permissions_restricted,UPDATED,azure.billing.list_by_resource_group,azure.billing.billingaccounts.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.billing.savings_plan.cost_purchase_permissions_restricted,UPDATED,azure.billing.list_by_resource_group,azure.billing.billingaccounts.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.billing.reservation.cost_approval_workflow_required,UPDATED,azure.billing.list_by_resource_group,azure.billing.billingaccounts.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.cost.management_category.access_billing_console_rbac_least_privilege,UPDATED,azure.cost.list_by_resource_group,azure.costmanagement.exports.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.cost.management_budget.budget_alert_destinations_configured,UPDATED,azure.cost.list_by_resource_group,azure.costmanagement.exports.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.cost.management_allocation_rule.allocation_cost_tag_policy_enforced,UPDATED,azure.cost.list_by_resource_group,azure.costmanagement.exports.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.cost.management_allocation_rule.allocation_required_cost_tags_present,UPDATED,azure.cost.list_by_resource_group,azure.costmanagement.exports.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.cost.management_budget.budget_budgets_defined_for_accounts_or_projects,UPDATED,azure.cost.list_by_resource_group,azure.costmanagement.exports.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.cost.management_category.access_cost_data_exports_private_and_encrypted,UPDATED,azure.cost.list_by_resource_group,azure.costmanagement.exports.list,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.cost.management_category.access_billing_admins_mfa_required,UPDATED,azure.cost.list_by_resource_group,azure.costmanagement.exports.list,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.cost.management_anomaly.anomaly_severity_thresholds_configured,UPDATED,azure.cost.list_by_resource_group,azure.costmanagement.exports.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.cost.management_budget.budget_modify_permissions_restricted,UPDATED,azure.cost.list_by_resource_group,azure.costmanagement.exports.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.cost.management_allocation_rule.allocation_untagged_resource_alerts_enabled,UPDATED,azure.cost.list_by_resource_group,azure.costmanagement.exports.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.cost.management_category.access_cost_export_destinations_least_privilege,UPDATED,azure.cost.list_by_resource_group,azure.costmanagement.exports.list,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.cost.management_anomaly.anomaly_detectors_enabled,UPDATED,azure.cost.list_by_resource_group,azure.costmanagement.exports.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.cost.management_budget.budget_alert_thresholds_configured,UPDATED,azure.cost.list_by_resource_group,azure.costmanagement.exports.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.cost.management_anomaly.anomaly_alert_destinations_configured,UPDATED,azure.cost.list_by_resource_group,azure.costmanagement.exports.list,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.lake_analytics_job.datalake_crawler_scope_restricted_to_allowlist,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.lake_analytics_classifier.datalake_classifier_source_trusted,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.factory_pipeline_parameter.pipeline_parameter_max_length_defined_where_applicable,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.lake_analytics_quality.datalake_quality_role_least_privilege,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.factory_pipeline_parameter.pipeline_parameter_constraint_allowlist_defined_when_applicable,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.factory_dataset.pipeline_object_environment_no_plaintext_secrets,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.lake_analytics_job.datalake_job_script_location_private_and_encrypted,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.factory_pipeline_parameter.pipeline_parameter_constraint_min_length_defined_when_applicable,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.lake_analytics_schema.datalake_schema_rbac_least_privilege,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.lake_analytics_compute_policy.datalake_dev_endpoint_role_least_privilege,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.lake_analytics_job.datalake_job_network_private_only,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.lake_analytics_catalog.datalake_catalog_rbac_least_privilege,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.factory_dataset.pipeline_object_network_private_only,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.lake_analytics_ml_transform.datalake_ml_transform_network_private_only,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.lake_analytics_workflow.datalake_workflow_kms_encryption_enabled,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.lake_analytics_quality.datalake_quality_output_location_private_and_encrypted,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.factory_pipeline_parameter.pipeline_parameter_type_set,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.lake_analytics_job.datalake_crawler_network_private_only,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.factory_pipeline_parameter.pipeline_parameter_default_not_sensitive,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.lake_analytics_compute_policy.datalake_dev_endpoint_no_public_access,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.lake_analytics_ml_transform.datalake_ml_transform_logs_enabled,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.lake_analytics_partition.datalake_partition_catalog_encrypted,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.stream_analytics_job.streaming_analytics_checkpoints_and_outputs_encrypted,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.lake_analytics_classifier.datalake_classifier_rbac_least_privilege,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.lake_analytics_workflow.datalake_workflow_execution_role_least_privilege,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.lake_analytics_catalog.datalake_catalog_cross_account_sharing_restricted,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.factory_pipeline.pipeline_pipeline_artifacts_private_and_encrypted,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.lake_analytics_job.datalake_job_role_least_privilege,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.lake_analytics_connection.datalake_connection_credentials_in_secrets_manager,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.stream_analytics.logging_enabled,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.factory_pipeline.pipeline_pipeline_execution_roles_least_privilege,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.lake_analytics_ml_transform.datalake_ml_transform_role_least_privilege,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.factory_pipeline_parameter.pipeline_parameter_constraint_pattern_defined_when_applicable,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.factory_pipeline_parameter.pipeline_parameter_metadata_disallowed_attribute_keys_blocked,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.factory_dataset.pipeline_object_logging_enabled,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.factory_pipeline_parameter.pipeline_parameter_binding_secret_refs_resolved_at_runtime,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.factory_pipeline_parameter.pipeline_parameter_allowed_values_defined_where_applicable,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.media_stream.streaming_video_retention_days_minimum,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.lake_analytics_job.datalake_crawler_role_least_privilege,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.factory_pipeline_parameter.pipeline_parameter_constraint_max_length_defined_when_applicable,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.factory_pipeline_parameter.pipeline_parameter_value_from_secrets_manager_when_sensitive,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.lake_analytics_database.datalake_database_policy_least_privilege,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.lake_analytics_workflow.datalake_workflow_cross_account_trusts_restricted,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.factory_dataset.pipeline_object_execution_role_least_privilege,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.lake_analytics_compute_policy.datalake_dev_endpoint_encrypted,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.factory_pipeline.pipeline_pipeline_kms_encryption_enabled,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.factory_pipeline.pipeline_pipeline_private_networking_enforced,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.lake_analytics_trigger.datalake_trigger_targets_least_privilege,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.lake_analytics_registry.datalake_registry_cross_account_sharing_restricted,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.lake_analytics_lineage.datalake_lineage_access_rbac_least_privilege,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.factory_pipeline_parameter.pipeline_parameter_metadata_sensitive_keys_require_secret_type,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.factory_pipeline_parameter.pipeline_parameter_attributes_no_plaintext_secrets,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.media_stream.streaming_video_encryption_at_rest_enabled,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.lake_analytics_table.datalake_table_access_policies_least_privilege,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.lake_analytics_registry.datalake_registry_rbac_least_privilege,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.stream_analytics.destination_least_privilege,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.media_stream.streaming_video_encryption_in_transit_required,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.lake_analytics_trigger.datalake_trigger_event_sources_restricted,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.stream_analytics_job.streaming_analytics_network_private_only,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.lake_analytics_schema.datalake_schema_version_immutability_enforced,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.factory_pipeline_parameter.pipeline_parameter_binding_sensitive_params_not_logged,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.lake_analytics_schema.datalake_schema_encrypted,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.factory_pipeline_parameter.pipeline_parameter_min_length_defined_where_applicable,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.lake_analytics_partition.datalake_partition_access_policies_least_privilege,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.factory_pipeline_parameter.pipeline_parameter_metadata_values_not_plaintext_secret,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,n/a,OP_RESOLVED
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.factory_pipeline_run.analytics_snapshot_encrypted_at_rest_cmek,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.lake_analytics_database.datalake_database_encrypted,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.factory_pipeline_parameter.pipeline_parameter_binding_only_expected_params_bound,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.lake_analytics_registry.datalake_registry_metaencryption_enabled,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.stream_analytics.destination_encrypted,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.lake_analytics_classifier.datalake_classifier_definition_version_pinned,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.factory_pipeline_run.analytics_snapshot_not_publicly_shared,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.lake_analytics_lineage.datalake_lineage_export_destination_encrypted,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.factory_pipeline.pipeline_definition_version_immutability_enforced,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.lake_analytics_job.datalake_crawler_logs_enabled,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.lake_analytics_table.datalake_table_public_sharing_disabled,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.factory_pipeline.pipeline_definition_storage_private,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.lake_analytics_catalog.datalake_catalog_metaencryption_enabled,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.lake_analytics_lineage.datalake_lineage_capture_enabled,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.factory_pipeline.pipeline_definition_signed_and_verified,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.lake_analytics_connection.datalake_connection_tls_required,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.lake_analytics_catalog.datalake_catalog_audit_logging_enabled,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.lake_analytics_table.datalake_table_encrypted,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.stream_analytics_job.streaming_analytics_role_least_privilege,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.lake_analytics_trigger.datalake_trigger_logs_enabled,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.factory_pipeline_run.analytics_snapshot_kms_key_policy_least_privilege,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.factory_pipeline_parameter.pipeline_parameter_pattern_defined_where_applicable,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.lake_analytics_quality.datalake_quality_logs_enabled,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.lake_analytics_connection.datalake_connection_role_least_privilege,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.lake_analytics_database.datalake_database_cross_account_sharing_restricted,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.factory_pipeline.pipeline_pipeline_logs_and_metrics_enabled,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.factory_pipeline.pipeline_definition_storage_encrypted,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.lake_analytics_job.datalake_job_logs_and_metrics_enabled,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.lake_analytics_connection.datalake_connection_private_networking_enforced,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,azure.data.lake_analytics_table.datalake_table_column_level_access_controls_enabled,UPDATED,azure.data.list_by_resource_group,azure.datafactory.factories.list_by_resource_group,0/1,FIELD_MISSING
catalog/rule/azure_rule_check/monitor/monitor.checks.yaml,"azure.devops.project.source.repo.url.no.sensitive.credentials,.azure.devops.project.no.secrets.in.variables",UPDATED,azure.devops.list_by_resource_group,azure.monitor.root.list_by_resource_group,0/1,FIELD_MISSING
