csp,service,op_name,op_kind,is_independent,python_call,yaml_action,required_params,optional_params,param_count,output_fields,output_fields_types,compliance_categories,resource_type,target_resource_id_param,iam_action,ciem_rule_count,ciem_rule_yaml,is_active,updated_at
azure,cosmosdb,azure.cosmosdb.begin_regenerate_key,write_update,No,client.begin_regenerate_key(),begin_regenerate_key,account_name|key_to_regenerate,,2,,,,,account_name,cosmosdb:begin_regenerate_key,0,,true,2026-04-17T14:43:53Z
azure,cosmosdb,azure.cosmosdb.check_name_exists,write_other,No,client.check_name_exists(),check_name_exists,account_name,,1,,,,,account_name,cosmosdb:check_name_exists,0,,true,2026-04-17T14:43:53Z
azure,cosmosdb,azure.cosmosdb.create,write_create,No,client.create(),create,fleet_name|body,,2,,,,,fleet_name,cosmosdb:create,0,,true,2026-04-17T14:43:53Z
azure,cosmosdb,azure.cosmosdb.update,write_update,No,client.update(),update,fleet_name,body,2,,,,,fleet_name,cosmosdb:update,0,,true,2026-04-17T14:43:53Z
azure,cosmosdb,azure.cosmosdb.begin_create,write_create,No,client.begin_create(),begin_create,account_name|service_name|create_update_parameters,,3,,,,,account_name,cosmosdb:begin_create,0,,true,2026-04-17T14:43:53Z
azure,cosmosdb,azure.cosmosdb.begin_create_update_gremlin_database,write_create,No,client.begin_create_update_gremlin_database(),begin_create_update_gremlin_database,account_name|database_name|create_update_gremlin_database_parameters,,3,,,,,account_name,cosmosdb:begin_create_update_gremlin_database,0,,true,2026-04-17T14:43:53Z
azure,cosmosdb,azure.cosmosdb.begin_create_update_gremlin_graph,write_create,No,client.begin_create_update_gremlin_graph(),begin_create_update_gremlin_graph,account_name|database_name|graph_name|create_update_gremlin_graph_parameters,,4,,,,,account_name,cosmosdb:begin_create_update_gremlin_graph,0,,true,2026-04-17T14:43:53Z
azure,cosmosdb,azure.cosmosdb.begin_delete_gremlin_database,write_delete,No,client.begin_delete_gremlin_database(),begin_delete_gremlin_database,account_name|database_name,,2,,,,,account_name,cosmosdb:begin_delete_gremlin_database,0,,true,2026-04-17T14:43:53Z
azure,cosmosdb,azure.cosmosdb.begin_delete_gremlin_graph,write_delete,No,client.begin_delete_gremlin_graph(),begin_delete_gremlin_graph,account_name|database_name|graph_name,,3,,,,,account_name,cosmosdb:begin_delete_gremlin_graph,0,,true,2026-04-17T14:43:53Z
azure,cosmosdb,azure.cosmosdb.begin_migrate_gremlin_database_to_autoscale,write_other,No,client.begin_migrate_gremlin_database_to_autoscale(),begin_migrate_gremlin_database_to_autoscale,account_name|database_name,,2,,,,,account_name,cosmosdb:begin_migrate_gremlin_database_to_autoscale,0,,true,2026-04-17T14:43:53Z
azure,cosmosdb,azure.cosmosdb.begin_migrate_gremlin_database_to_manual_throughput,write_create,No,client.begin_migrate_gremlin_database_to_manual_throughput(),begin_migrate_gremlin_database_to_manual_throughput,account_name|database_name,,2,,,,,account_name,cosmosdb:begin_migrate_gremlin_database_to_manual_throughput,0,,true,2026-04-17T14:43:53Z
azure,cosmosdb,azure.cosmosdb.begin_migrate_gremlin_graph_to_autoscale,write_other,No,client.begin_migrate_gremlin_graph_to_autoscale(),begin_migrate_gremlin_graph_to_autoscale,account_name|database_name|graph_name,,3,,,,,account_name,cosmosdb:begin_migrate_gremlin_graph_to_autoscale,0,,true,2026-04-17T14:43:53Z
azure,cosmosdb,azure.cosmosdb.begin_migrate_gremlin_graph_to_manual_throughput,write_create,No,client.begin_migrate_gremlin_graph_to_manual_throughput(),begin_migrate_gremlin_graph_to_manual_throughput,account_name|database_name|graph_name,,3,,,,,account_name,cosmosdb:begin_migrate_gremlin_graph_to_manual_throughput,0,,true,2026-04-17T14:43:53Z
azure,cosmosdb,azure.cosmosdb.begin_retrieve_continuous_backup_information,write_other,No,client.begin_retrieve_continuous_backup_information(),begin_retrieve_continuous_backup_information,account_name|table_name|location,,3,,,,,account_name,cosmosdb:begin_retrieve_continuous_backup_information,0,,true,2026-04-17T14:43:53Z
azure,cosmosdb,azure.cosmosdb.begin_update_gremlin_database_throughput,write_create,No,client.begin_update_gremlin_database_throughput(),begin_update_gremlin_database_throughput,account_name|database_name|update_throughput_parameters,,3,,,,,account_name,cosmosdb:begin_update_gremlin_database_throughput,0,,true,2026-04-17T14:43:53Z
azure,cosmosdb,azure.cosmosdb.begin_update_gremlin_graph_throughput,write_create,No,client.begin_update_gremlin_graph_throughput(),begin_update_gremlin_graph_throughput,account_name|database_name|graph_name|update_throughput_parameters,,4,,,,,account_name,cosmosdb:begin_update_gremlin_graph_throughput,0,,true,2026-04-17T14:43:53Z
azure,cosmosdb,azure.cosmosdb.begin_create_update_mongo_db_collection,write_create,No,client.begin_create_update_mongo_db_collection(),begin_create_update_mongo_db_collection,account_name|database_name|collection_name|create_update_mongo_db_collection_parameters,,4,,,,,account_name,cosmosdb:begin_create_update_mongo_db_collection,0,,true,2026-04-17T14:43:53Z
azure,cosmosdb,azure.cosmosdb.begin_create_update_mongo_db_database,write_create,No,client.begin_create_update_mongo_db_database(),begin_create_update_mongo_db_database,account_name|database_name|create_update_mongo_db_database_parameters,,3,,,,,account_name,cosmosdb:begin_create_update_mongo_db_database,0,,true,2026-04-17T14:43:53Z
azure,cosmosdb,azure.cosmosdb.begin_create_update_mongo_role_definition,write_create,No,client.begin_create_update_mongo_role_definition(),begin_create_update_mongo_role_definition,mongo_role_definition_id|account_name|create_update_mongo_role_definition_parameters,,3,,,,,mongo_role_definition_id,cosmosdb:begin_create_update_mongo_role_definition,0,,true,2026-04-17T14:43:53Z
azure,cosmosdb,azure.cosmosdb.begin_create_update_mongo_user_definition,write_create,No,client.begin_create_update_mongo_user_definition(),begin_create_update_mongo_user_definition,mongo_user_definition_id|account_name|create_update_mongo_user_definition_parameters,,3,,,,,mongo_user_definition_id,cosmosdb:begin_create_update_mongo_user_definition,0,,true,2026-04-17T14:43:53Z
azure,cosmosdb,azure.cosmosdb.begin_delete_mongo_db_collection,write_delete,No,client.begin_delete_mongo_db_collection(),begin_delete_mongo_db_collection,account_name|database_name|collection_name,,3,,,,,account_name,cosmosdb:begin_delete_mongo_db_collection,0,,true,2026-04-17T14:43:53Z
azure,cosmosdb,azure.cosmosdb.begin_delete_mongo_db_database,write_delete,No,client.begin_delete_mongo_db_database(),begin_delete_mongo_db_database,account_name|database_name,,2,,,,,account_name,cosmosdb:begin_delete_mongo_db_database,0,,true,2026-04-17T14:43:53Z
azure,cosmosdb,azure.cosmosdb.begin_delete_mongo_role_definition,write_delete,No,client.begin_delete_mongo_role_definition(),begin_delete_mongo_role_definition,mongo_role_definition_id|account_name,,2,,,,,mongo_role_definition_id,cosmosdb:begin_delete_mongo_role_definition,0,,true,2026-04-17T14:43:53Z
azure,cosmosdb,azure.cosmosdb.begin_delete_mongo_user_definition,write_delete,No,client.begin_delete_mongo_user_definition(),begin_delete_mongo_user_definition,mongo_user_definition_id|account_name,,2,,,,,mongo_user_definition_id,cosmosdb:begin_delete_mongo_user_definition,0,,true,2026-04-17T14:43:53Z
azure,cosmosdb,azure.cosmosdb.begin_migrate_mongo_db_collection_to_autoscale,write_other,No,client.begin_migrate_mongo_db_collection_to_autoscale(),begin_migrate_mongo_db_collection_to_autoscale,account_name|database_name|collection_name,,3,,,,,account_name,cosmosdb:begin_migrate_mongo_db_collection_to_autoscale,0,,true,2026-04-17T14:43:53Z
azure,cosmosdb,azure.cosmosdb.begin_migrate_mongo_db_collection_to_manual_throughput,write_create,No,client.begin_migrate_mongo_db_collection_to_manual_throughput(),begin_migrate_mongo_db_collection_to_manual_throughput,account_name|database_name|collection_name,,3,,,,,account_name,cosmosdb:begin_migrate_mongo_db_collection_to_manual_throughput,0,,true,2026-04-17T14:43:53Z
azure,cosmosdb,azure.cosmosdb.begin_migrate_mongo_db_database_to_autoscale,write_other,No,client.begin_migrate_mongo_db_database_to_autoscale(),begin_migrate_mongo_db_database_to_autoscale,account_name|database_name,,2,,,,,account_name,cosmosdb:begin_migrate_mongo_db_database_to_autoscale,0,,true,2026-04-17T14:43:53Z
azure,cosmosdb,azure.cosmosdb.begin_migrate_mongo_db_database_to_manual_throughput,write_create,No,client.begin_migrate_mongo_db_database_to_manual_throughput(),begin_migrate_mongo_db_database_to_manual_throughput,account_name|database_name,,2,,,,,account_name,cosmosdb:begin_migrate_mongo_db_database_to_manual_throughput,0,,true,2026-04-17T14:43:53Z
azure,cosmosdb,azure.cosmosdb.begin_update_mongo_db_collection_throughput,write_create,No,client.begin_update_mongo_db_collection_throughput(),begin_update_mongo_db_collection_throughput,account_name|database_name|collection_name|update_throughput_parameters,,4,,,,,account_name,cosmosdb:begin_update_mongo_db_collection_throughput,0,,true,2026-04-17T14:43:53Z
azure,cosmosdb,azure.cosmosdb.begin_update_mongo_db_database_throughput,write_create,No,client.begin_update_mongo_db_database_throughput(),begin_update_mongo_db_database_throughput,account_name|database_name|update_throughput_parameters,,3,,,,,account_name,cosmosdb:begin_update_mongo_db_database_throughput,0,,true,2026-04-17T14:43:53Z
azure,cosmosdb,azure.cosmosdb.begin_regenerate_auth_token,write_update,No,client.begin_regenerate_auth_token(),begin_regenerate_auth_token,account_name|notebook_workspace_name,,2,,,,,account_name,cosmosdb:begin_regenerate_auth_token,0,,true,2026-04-17T14:43:53Z
azure,cosmosdb,azure.cosmosdb.begin_create_update_client_encryption_key,write_create,No,client.begin_create_update_client_encryption_key(),begin_create_update_client_encryption_key,account_name|database_name|client_encryption_key_name|create_update_client_encryption_key_parameters,,4,,,,,account_name,cosmosdb:begin_create_update_client_encryption_key,0,,true,2026-04-17T14:43:53Z
azure,cosmosdb,azure.cosmosdb.begin_create_update_sql_container,write_create,No,client.begin_create_update_sql_container(),begin_create_update_sql_container,account_name|database_name|container_name|create_update_sql_container_parameters,,4,,,,,account_name,cosmosdb:begin_create_update_sql_container,0,,true,2026-04-17T14:43:53Z
azure,cosmosdb,azure.cosmosdb.begin_create_update_sql_database,write_create,No,client.begin_create_update_sql_database(),begin_create_update_sql_database,account_name|database_name|create_update_sql_database_parameters,,3,,,,,account_name,cosmosdb:begin_create_update_sql_database,0,,true,2026-04-17T14:43:53Z
azure,cosmosdb,azure.cosmosdb.begin_create_update_sql_role_assignment,write_create,No,client.begin_create_update_sql_role_assignment(),begin_create_update_sql_role_assignment,role_assignment_id|account_name|create_update_sql_role_assignment_parameters,,3,,,,,role_assignment_id,cosmosdb:begin_create_update_sql_role_assignment,0,,true,2026-04-17T14:43:53Z
azure,cosmosdb,azure.cosmosdb.begin_create_update_sql_role_definition,write_create,No,client.begin_create_update_sql_role_definition(),begin_create_update_sql_role_definition,role_definition_id|account_name|create_update_sql_role_definition_parameters,,3,,,,,role_definition_id,cosmosdb:begin_create_update_sql_role_definition,0,,true,2026-04-17T14:43:53Z
azure,cosmosdb,azure.cosmosdb.begin_create_update_sql_stored_procedure,write_create,No,client.begin_create_update_sql_stored_procedure(),begin_create_update_sql_stored_procedure,account_name|database_name|container_name|stored_procedure_name|create_update_sql_stored_procedure_parameters,,5,,,,,account_name,cosmosdb:begin_create_update_sql_stored_procedure,0,,true,2026-04-17T14:43:53Z
azure,cosmosdb,azure.cosmosdb.begin_create_update_sql_trigger,write_create,No,client.begin_create_update_sql_trigger(),begin_create_update_sql_trigger,account_name|database_name|container_name|trigger_name|create_update_sql_trigger_parameters,,5,,,,,account_name,cosmosdb:begin_create_update_sql_trigger,0,,true,2026-04-17T14:43:53Z
azure,cosmosdb,azure.cosmosdb.begin_create_update_sql_user_defined_function,write_create,No,client.begin_create_update_sql_user_defined_function(),begin_create_update_sql_user_defined_function,account_name|database_name|container_name|user_defined_function_name|create_update_sql_user_defined_function_parameters,,5,,,,,account_name,cosmosdb:begin_create_update_sql_user_defined_function,0,,true,2026-04-17T14:43:53Z
azure,cosmosdb,azure.cosmosdb.begin_delete_sql_container,write_delete,No,client.begin_delete_sql_container(),begin_delete_sql_container,account_name|database_name|container_name,,3,,,,,account_name,cosmosdb:begin_delete_sql_container,0,,true,2026-04-17T14:43:53Z
azure,cosmosdb,azure.cosmosdb.begin_delete_sql_database,write_delete,No,client.begin_delete_sql_database(),begin_delete_sql_database,account_name|database_name,,2,,,,,account_name,cosmosdb:begin_delete_sql_database,0,,true,2026-04-17T14:43:53Z
azure,cosmosdb,azure.cosmosdb.begin_delete_sql_role_assignment,write_delete,No,client.begin_delete_sql_role_assignment(),begin_delete_sql_role_assignment,role_assignment_id|account_name,,2,,,,,role_assignment_id,cosmosdb:begin_delete_sql_role_assignment,0,,true,2026-04-17T14:43:53Z
azure,cosmosdb,azure.cosmosdb.begin_delete_sql_role_definition,write_delete,No,client.begin_delete_sql_role_definition(),begin_delete_sql_role_definition,role_definition_id|account_name,,2,,,,,role_definition_id,cosmosdb:begin_delete_sql_role_definition,0,,true,2026-04-17T14:43:53Z
azure,cosmosdb,azure.cosmosdb.begin_delete_sql_stored_procedure,write_delete,No,client.begin_delete_sql_stored_procedure(),begin_delete_sql_stored_procedure,account_name|database_name|container_name|stored_procedure_name,,4,,,,,account_name,cosmosdb:begin_delete_sql_stored_procedure,0,,true,2026-04-17T14:43:53Z
azure,cosmosdb,azure.cosmosdb.begin_delete_sql_trigger,write_delete,No,client.begin_delete_sql_trigger(),begin_delete_sql_trigger,account_name|database_name|container_name|trigger_name,,4,,,,,account_name,cosmosdb:begin_delete_sql_trigger,0,,true,2026-04-17T14:43:53Z
azure,cosmosdb,azure.cosmosdb.begin_delete_sql_user_defined_function,write_delete,No,client.begin_delete_sql_user_defined_function(),begin_delete_sql_user_defined_function,account_name|database_name|container_name|user_defined_function_name,,4,,,,,account_name,cosmosdb:begin_delete_sql_user_defined_function,0,,true,2026-04-17T14:43:53Z
azure,cosmosdb,azure.cosmosdb.begin_migrate_sql_container_to_autoscale,write_other,No,client.begin_migrate_sql_container_to_autoscale(),begin_migrate_sql_container_to_autoscale,account_name|database_name|container_name,,3,,,,,account_name,cosmosdb:begin_migrate_sql_container_to_autoscale,0,,true,2026-04-17T14:43:53Z
azure,cosmosdb,azure.cosmosdb.begin_migrate_sql_container_to_manual_throughput,write_create,No,client.begin_migrate_sql_container_to_manual_throughput(),begin_migrate_sql_container_to_manual_throughput,account_name|database_name|container_name,,3,,,,,account_name,cosmosdb:begin_migrate_sql_container_to_manual_throughput,0,,true,2026-04-17T14:43:53Z
azure,cosmosdb,azure.cosmosdb.begin_migrate_sql_database_to_autoscale,write_other,No,client.begin_migrate_sql_database_to_autoscale(),begin_migrate_sql_database_to_autoscale,account_name|database_name,,2,,,,,account_name,cosmosdb:begin_migrate_sql_database_to_autoscale,0,,true,2026-04-17T14:43:53Z
azure,cosmosdb,azure.cosmosdb.begin_migrate_sql_database_to_manual_throughput,write_create,No,client.begin_migrate_sql_database_to_manual_throughput(),begin_migrate_sql_database_to_manual_throughput,account_name|database_name,,2,,,,,account_name,cosmosdb:begin_migrate_sql_database_to_manual_throughput,0,,true,2026-04-17T14:43:53Z
azure,cosmosdb,azure.cosmosdb.begin_update_sql_container_throughput,write_create,No,client.begin_update_sql_container_throughput(),begin_update_sql_container_throughput,account_name|database_name|container_name|update_throughput_parameters,,4,,,,,account_name,cosmosdb:begin_update_sql_container_throughput,0,,true,2026-04-17T14:43:53Z
azure,cosmosdb,azure.cosmosdb.begin_update_sql_database_throughput,write_create,No,client.begin_update_sql_database_throughput(),begin_update_sql_database_throughput,account_name|database_name|update_throughput_parameters,,3,,,,,account_name,cosmosdb:begin_update_sql_database_throughput,0,,true,2026-04-17T14:43:53Z
azure,cosmosdb,azure.cosmosdb.begin_create_update_table,write_create,No,client.begin_create_update_table(),begin_create_update_table,account_name|table_name|create_update_table_parameters,,3,,,,,account_name,cosmosdb:begin_create_update_table,0,,true,2026-04-17T14:43:53Z
azure,cosmosdb,azure.cosmosdb.begin_delete_table,write_delete,No,client.begin_delete_table(),begin_delete_table,account_name|table_name,,2,,,,,account_name,cosmosdb:begin_delete_table,0,,true,2026-04-17T14:43:53Z
azure,cosmosdb,azure.cosmosdb.begin_migrate_table_to_autoscale,write_other,No,client.begin_migrate_table_to_autoscale(),begin_migrate_table_to_autoscale,account_name|table_name,,2,,,,,account_name,cosmosdb:begin_migrate_table_to_autoscale,0,,true,2026-04-17T14:43:53Z
azure,cosmosdb,azure.cosmosdb.begin_migrate_table_to_manual_throughput,write_create,No,client.begin_migrate_table_to_manual_throughput(),begin_migrate_table_to_manual_throughput,account_name|table_name,,2,,,,,account_name,cosmosdb:begin_migrate_table_to_manual_throughput,0,,true,2026-04-17T14:43:53Z
azure,cosmosdb,azure.cosmosdb.begin_update_table_throughput,write_create,No,client.begin_update_table_throughput(),begin_update_table_throughput,account_name|table_name|update_throughput_parameters,,3,,,,,account_name,cosmosdb:begin_update_table_throughput,0,,true,2026-04-17T14:43:53Z
azure,costmanagement,azure.costmanagement.dismiss,write_other,No,client.dismiss(),dismiss,scope|alert_id|parameters,content_type,4,,,,,scope,costmanagement:dismiss,0,,true,2026-04-17T14:43:53Z
azure,costmanagement,azure.costmanagement.by_external_cloud_provider_type,write_other,No,client.by_external_cloud_provider_type(),by_external_cloud_provider_type,external_cloud_provider_type|external_cloud_provider_id,filter|expand|skiptoken|top,6,,,,,external_cloud_provider_type,costmanagement:by_external_cloud_provider_type,0,,true,2026-04-17T14:43:53Z
azure,costmanagement,azure.costmanagement.create_or_update,write_create,No,client.create_or_update(),create_or_update,view_name|parameters,content_type,3,,,,,view_name,costmanagement:create_or_update,0,,true,2026-04-17T14:43:53Z
azure,costmanagement,azure.costmanagement.delete,write_delete,No,client.delete(),delete,view_name,,1,,,,,view_name,costmanagement:delete,0,,true,2026-04-17T14:43:53Z
azure,costmanagement,azure.costmanagement.execute,write_other,No,client.execute(),execute,scope|export_name,,2,,,,,scope,costmanagement:execute,0,,true,2026-04-17T14:43:53Z
azure,costmanagement,azure.costmanagement.external_cloud_provider_usage,write_other,No,client.external_cloud_provider_usage(),external_cloud_provider_usage,external_cloud_provider_type|external_cloud_provider_id|parameters,filter|content_type,5,,,,,external_cloud_provider_type,costmanagement:external_cloud_provider_usage,0,,true,2026-04-17T14:43:53Z
azure,costmanagement,azure.costmanagement.usage,write_other,No,client.usage(),usage,scope|parameters,content_type,3,,,,,scope,costmanagement:usage,0,,true,2026-04-17T14:43:53Z
azure,costmanagement,azure.costmanagement.begin_create_operation,write_create,No,client.begin_create_operation(),begin_create_operation,scope|parameters,content_type|polling,4,,,,,scope,costmanagement:begin_create_operation,0,,true,2026-04-17T14:43:53Z
azure,costmanagement,azure.costmanagement.begin_get_operation_results,write_other,No,client.begin_get_operation_results(),begin_get_operation_results,scope|operation_id,polling,3,,,,,scope,costmanagement:begin_get_operation_results,0,,true,2026-04-17T14:43:53Z
azure,costmanagement,azure.costmanagement.begin_by_billing_account_id,write_other,No,client.begin_by_billing_account_id(),begin_by_billing_account_id,billing_account_id|start_date|end_date,polling,4,,,,,billing_account_id,costmanagement:begin_by_billing_account_id,0,,true,2026-04-17T14:43:53Z
azure,costmanagement,azure.costmanagement.begin_by_billing_profile_id,write_other,No,client.begin_by_billing_profile_id(),begin_by_billing_profile_id,billing_account_id|billing_profile_id|start_date|end_date,polling,5,,,,,billing_account_id,costmanagement:begin_by_billing_profile_id,0,,true,2026-04-17T14:43:53Z
azure,costmanagement,azure.costmanagement.begin_download,write_other,No,client.begin_download(),begin_download,billing_account_name|billing_profile_name|invoice_name,polling,4,,,,,billing_account_name,costmanagement:begin_download,0,,true,2026-04-17T14:43:53Z
azure,costmanagement,azure.costmanagement.begin_download_by_billing_profile,write_other,No,client.begin_download_by_billing_profile(),begin_download_by_billing_profile,billing_account_name|billing_profile_name,polling,3,,,,,billing_account_name,costmanagement:begin_download_by_billing_profile,0,,true,2026-04-17T14:43:53Z
azure,costmanagement,azure.costmanagement.usage_by_external_cloud_provider_type,write_other,No,client.usage_by_external_cloud_provider_type(),usage_by_external_cloud_provider_type,external_cloud_provider_type|external_cloud_provider_id|parameters,content_type,4,,,,,external_cloud_provider_type,costmanagement:usage_by_external_cloud_provider_type,0,,true,2026-04-17T14:43:53Z
azure,costmanagement,azure.costmanagement.check_name_availability_by_scope,write_other,No,client.check_name_availability_by_scope(),check_name_availability_by_scope,scope|check_name_availability_request,content_type,3,,,,,scope,costmanagement:check_name_availability_by_scope,0,,true,2026-04-17T14:43:53Z
azure,costmanagement,azure.costmanagement.create_or_update_by_scope,write_create,No,client.create_or_update_by_scope(),create_or_update_by_scope,scope|view_name|parameters,content_type,4,,,,,scope,costmanagement:create_or_update_by_scope,0,,true,2026-04-17T14:43:53Z
azure,costmanagement,azure.costmanagement.delete_by_scope,write_delete,No,client.delete_by_scope(),delete_by_scope,scope|view_name,,2,,,,,scope,costmanagement:delete_by_scope,0,,true,2026-04-17T14:43:53Z
azure,costmanagement,azure.costmanagement.run,write_other,No,client.run(),run,name,,1,,,,,name,costmanagement:run,0,,true,2026-04-17T14:43:53Z
azure,costmanagement,azure.costmanagement.run_by_scope,write_other,No,client.run_by_scope(),run_by_scope,scope|name,,2,,,,,scope,costmanagement:run_by_scope,0,,true,2026-04-17T14:43:53Z
azure,customer-insights,azure.customer-insights.profiles_getenrichingkpis,write_other,No,client.profiles_getenrichingkpis(),Profiles_GetEnrichingKpis,id,,1,,,,,id,customer-insights:Profiles_GetEnrichingKpis,0,,true,2026-04-17T14:43:53Z
azure,customer-insights,azure.customer-insights.images_getuploadurlforentitytype,write_other,No,client.images_getuploadurlforentitytype(),Images_GetUploadUrlForEntityType,id,,1,,,,,id,customer-insights:Images_GetUploadUrlForEntityType,0,,true,2026-04-17T14:43:53Z
azure,customer-insights,azure.customer-insights.images_getuploadurlfordata,write_other,No,client.images_getuploadurlfordata(),Images_GetUploadUrlForData,id,,1,,,,,id,customer-insights:Images_GetUploadUrlForData,0,,true,2026-04-17T14:43:53Z
azure,customer-insights,azure.customer-insights.predictions_gettrainingresults,write_other,No,client.predictions_gettrainingresults(),Predictions_GetTrainingResults,id,,1,,,,,id,customer-insights:Predictions_GetTrainingResults,0,,true,2026-04-17T14:43:53Z
azure,customer-insights,azure.customer-insights.predictions_getmodelstatus,write_other,No,client.predictions_getmodelstatus(),Predictions_GetModelStatus,id,,1,,,,,id,customer-insights:Predictions_GetModelStatus,0,,true,2026-04-17T14:43:53Z
azure,customproviders,azure.customproviders.begin_create_or_update,write_create,No,client.begin_create_or_update(),begin_create_or_update,resource_provider_name|resource_provider,polling,3,,,,,resource_provider_name,customproviders:begin_create_or_update,0,,true,2026-04-17T14:43:53Z
azure,customproviders,azure.customproviders.begin_delete,write_delete,No,client.begin_delete(),begin_delete,resource_provider_name,polling,2,,,,,resource_provider_name,customproviders:begin_delete,0,,true,2026-04-17T14:43:53Z
azure,customproviders,azure.customproviders.update,write_update,No,client.update(),update,resource_provider_name|patchable_resource,,2,,,,,resource_provider_name,customproviders:update,0,,true,2026-04-17T14:43:53Z
azure,dashboard,azure.dashboard.begin_create,write_create,No,client.begin_create(),begin_create,workspace_name|managed_private_endpoint_name|request_body_parameters,,3,,,,,workspace_name,dashboard:begin_create,0,,true,2026-04-17T14:43:53Z
azure,dashboard,azure.dashboard.begin_delete,write_delete,No,client.begin_delete(),begin_delete,workspace_name|private_endpoint_connection_name,,2,,,,,workspace_name,dashboard:begin_delete,0,,true,2026-04-17T14:43:53Z
azure,dashboard,azure.dashboard.begin_update,write_update,No,client.begin_update(),begin_update,workspace_name|managed_private_endpoint_name|request_body_parameters,,3,,,,,workspace_name,dashboard:begin_update,0,,true,2026-04-17T14:43:53Z
azure,dashboard,azure.dashboard.check_enterprise_details,write_other,No,client.check_enterprise_details(),check_enterprise_details,workspace_name,,1,,,,,workspace_name,dashboard:check_enterprise_details,0,,true,2026-04-17T14:43:53Z
azure,dashboard,azure.dashboard.fetch_available_plugins,write_other,No,client.fetch_available_plugins(),fetch_available_plugins,workspace_name,,1,,,,,workspace_name,dashboard:fetch_available_plugins,0,,true,2026-04-17T14:43:53Z
azure,dashboard,azure.dashboard.delete,write_delete,No,client.delete(),delete,dashboard_name,,1,,,,,dashboard_name,dashboard:delete,0,,true,2026-04-17T14:43:53Z
azure,dashboard,azure.dashboard.update,write_update,No,client.update(),update,dashboard_name|request_body_parameters,,2,,,,,dashboard_name,dashboard:update,0,,true,2026-04-17T14:43:53Z
azure,dashboard,azure.dashboard.begin_refresh,write_other,No,client.begin_refresh(),begin_refresh,workspace_name,,1,,,,,workspace_name,dashboard:begin_refresh,0,,true,2026-04-17T14:43:53Z
azure,dashboard,azure.dashboard.begin_approve,write_other,No,client.begin_approve(),begin_approve,workspace_name|private_endpoint_connection_name,body,3,,,,,workspace_name,dashboard:begin_approve,0,,true,2026-04-17T14:43:53Z
azure,databasewatcher,azure.databasewatcher.targets_createorupdate,write_create,No,client.targets_createorupdate(),Targets_CreateOrUpdate,id,,1,,,,,id,databasewatcher:Targets_CreateOrUpdate,0,,true,2026-04-17T14:43:53Z
azure,databasewatcher,azure.databasewatcher.targets_delete,write_delete,No,client.targets_delete(),Targets_Delete,id,,1,,,,,id,databasewatcher:Targets_Delete,0,,true,2026-04-17T14:43:53Z
azure,databox,azure.databox.mitigate,write_other,No,client.mitigate(),mitigate,job_name|mitigate_job_request,,2,,,,,job_name,databox:mitigate,0,,true,2026-04-17T14:43:53Z
azure,databox,azure.databox.begin_create,write_create,No,client.begin_create(),begin_create,job_name|job_resource,,2,,,,,job_name,databox:begin_create,0,,true,2026-04-17T14:43:53Z
azure,databox,azure.databox.begin_delete,write_delete,No,client.begin_delete(),begin_delete,job_name,,1,,,,,job_name,databox:begin_delete,0,,true,2026-04-17T14:43:53Z
azure,databox,azure.databox.begin_update,write_update,No,client.begin_update(),begin_update,job_name|job_resource_update_parameter,if_match,3,,,,,job_name,databox:begin_update,0,,true,2026-04-17T14:43:53Z
azure,databox,azure.databox.book_shipment_pick_up,write_other,No,client.book_shipment_pick_up(),book_shipment_pick_up,job_name|shipment_pick_up_request,,2,,,,,job_name,databox:book_shipment_pick_up,0,,true,2026-04-17T14:43:53Z
azure,databox,azure.databox.cancel,write_other,No,client.cancel(),cancel,job_name|cancellation_reason,,2,,,,,job_name,databox:cancel,0,,true,2026-04-17T14:43:53Z
azure,databox,azure.databox.mark_devices_shipped,write_other,No,client.mark_devices_shipped(),mark_devices_shipped,job_name|mark_devices_shipped_request,,2,,,,,job_name,databox:mark_devices_shipped,0,,true,2026-04-17T14:43:53Z
azure,databox,azure.databox.region_configuration,write_other,No,client.region_configuration(),region_configuration,location|region_configuration_request,,2,,,,,location,databox:region_configuration,0,,true,2026-04-17T14:43:53Z
azure,databox,azure.databox.region_configuration_by_resource_group,write_other,No,client.region_configuration_by_resource_group(),region_configuration_by_resource_group,location|region_configuration_request,,2,,,,,location,databox:region_configuration_by_resource_group,0,,true,2026-04-17T14:43:53Z
azure,databox,azure.databox.validate_address,write_other,No,client.validate_address(),validate_address,location|validate_address,,2,,,,,location,databox:validate_address,0,,true,2026-04-17T14:43:53Z
azure,databox,azure.databox.validate_inputs,write_create,No,client.validate_inputs(),validate_inputs,location|validation_request,,2,,,,,location,databox:validate_inputs,0,,true,2026-04-17T14:43:53Z
azure,databox,azure.databox.validate_inputs_by_resource_group,write_create,No,client.validate_inputs_by_resource_group(),validate_inputs_by_resource_group,location|validation_request,,2,,,,,location,databox:validate_inputs_by_resource_group,0,,true,2026-04-17T14:43:53Z
azure,databoxedge,azure.databoxedge.devicecapacityinfo_getdevicecapacityinfo,write_other,No,client.devicecapacityinfo_getdevicecapacityinfo(),DeviceCapacityInfo_GetDeviceCapacityInfo,id,,1,,,,,id,databoxedge:DeviceCapacityInfo_GetDeviceCapacityInfo,0,,true,2026-04-17T14:43:53Z
